车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
飞度 2014款 1.5L EX CVT精英型,9,2014-06,厦门,4.80,10.72,自动,国IV(国V),1.5L,2023-12-04,2024-6,2024-6,0,131,L4,小型车,92,前置前驱,本田
小鹏P5 2021款 550P,0.85,2022-10,厦门,12.99,23.76,自动,纯电动,550km,2023-09-13,2024-10,2023-10,0,211,,紧凑型车,前置前驱,"
            ",小鹏
途观 2016款 300TSI 自动两驱舒适版,8,2017-03,厦门,7.60,25.81,自动,国V,1.8L,2023-10-31,2024-03,2024-03,1,160,L4,紧凑型SUV,95,前置前驱,大众
速腾 2015款 1.6L 自动舒适型,8.8,2016-03,厦门,5.98,16.37,自动,国V,1.6L,2023-11-18,2024-03,2024-03,0,110,L4,紧凑型车,92,前置前驱,大众
IQ锐歌 2022款 后驱长续航豪华版,0.8,2022-10,厦门,28.50,41.22,自动,纯电动,653km,2023-10-13,2024-10,2023-10,0,347,,中大型SUV,后置后驱,"
            ",凯迪拉克
捷豹XFL 2019款 XFL 2.0T 250PS 两驱豪华版,6,2019-11,厦门,18.98,48.17,自动,国V,2L,2023-10-25,2023-11,2023-11,0,250,L4,中大型车,95,前置后驱,捷豹
凯迪拉克SRX 2012款 3.0L 精英型,12,2012-12,厦门,4.58,51.00,自动,国V,3L,2023-10-17,2023-12,2023-12,3,271,V6,中型SUV,95,前置前驱,凯迪拉克
奥德赛 2019款 2.0L 锐・智享版,6,2020-09,厦门,21.80,29.94,自动,国VI,2L,2023-10-12,2024-09,2024-09,0,146,L4,,92,前置前驱,本田
创酷 2014款 1.4T 自动两驱舒适型,10,2014-11,厦门,3.30,13.23,自动,国V,1.4L,2023-12-04,2024-11,2024-11,0,140,L4,小型SUV,92,前置前驱,雪佛兰
小鹏P7 2022款 480E+,1.1,2022-09,厦门,15.89,25.28,自动,纯电动,480km,2023-12-06,2024-09,2024-09,1,267,,中型车,后置后驱,"
            ",小鹏
标致3008 2016款 1.6THP 自动经典版,8,2017-10,厦门,5.28,18.42,自动,国IV(国V),1.6L,2023-11-30,2023-10,2023-10,1,167,L4,紧凑型SUV,92,前置前驱,标致
锐界 2015款 2.0T GTDi 两驱豪锐型,12,2016-05,厦门,9.50,32.54,自动,国V,2L,2023-11-17,2024-05,2024-05,0,245,L4,中型SUV,92,前置前驱,福特
蔚揽 2017款 280TSI 两驱舒行版,6,2017-05,厦门,11.98,28.96,自动,欧VI,1.4L,2023-11-28,2024-05,2024-05,0,150,L4,中型车,95,前置前驱,大众
Huracán 2020款 Huracán EVO RWD Spyder,0.1,2023-09,厦门,305.00,303.28,自动,欧VI,5.2L,2023-10-25,2025-09,2023-09,0,611,V10,跑车,95,中置后驱,兰博基尼
奥德赛 2015款 改款 2.4L 智享版,9.5,2017-01,厦门,14.98,28.96,自动,国IV(国V),2.4L,2023-11-20,2024-1,2024-1,0,186,L4,,92,前置前驱,本田
比亚迪M6 2015款 2.4L 自动尊贵版,4.5,2017-09,厦门,4.58,15.84,自动,国IV,2.4L,2023-10-20,2024-09,2024-09,0,167,L4,,92,前置前驱,比亚迪
雷克萨斯NX 2015款 300h 前驱 锋尚版,17,2015-02,厦门,15.60,49.82,自动,国V,2.5L,2023-11-30,2024-02,2024-02,2,155,L4,中型SUV,92,前置前驱,雷克萨斯
Grecale格雷嘉 2023款 2.0T GT,1.3,2023-01,厦门,57.98,70.64,自动,国VI,2L,2023-11-28,2025-01,2024-01,0,300,L4,中型SUV,95,前置四驱,玛莎拉蒂
观致3 2018款 三厢 1.6L 自动领先型,6,2018-06,厦门,3.28,11.50,自动,国V,1.6L,2023-09-24,2024-06,2024-06,0,126,L4,紧凑型车,92,前置前驱,观致
自由光 2017款 2.4L 领先智能版,11,2017-06,厦门,7.90,25.60,自动,国V,2.4L,2023-12-05,2024-06,2024-06,1,175,L4,中型SUV,92,前置前驱,Jeep
RAV4荣放 2016款 2.0L CVT两驱风尚版 国V,5,2018-03,厦门,10.80,21.36,自动,国V,2L,2023-12-03,2024-03,2024-03,0,151,L4,紧凑型SUV,92,前置前驱,丰田
Model Y 2021款 长续航全轮驱动版,6.27,2021-04,厦门,21.91,37.76,自动,纯电动,594km,2023-12-08,2025-4,2024-4,1,431,,中型SUV,双电机四驱,"
            ",特斯拉
凯美瑞 2018款 2.0G 豪华版,0.86,2018-09,厦门,12.99,21.69,自动,国V,2L,2023-11-28,2024-09,2024-09,1,169,L4,中型车,92,前置前驱,丰田
科鲁兹 2011款 1.6L SL MT,7,2011-11,厦门,1.50,11.82,手动,国IV,1.6L,2023-09-11,2023-11,2023-11,1,117,L4,紧凑型车,92,前置前驱,雪佛兰
骐达TIIDA 2008款 1.6L 自动智能型,11,2010-07,厦门,2.88,13.76,自动,欧III,1.6L,2023-11-15,2024-7,2024-7,0,109,L4,紧凑型车,92,前置前驱,日产
长安CS75 2017款 尚酷版 1.5T 手动致享型,7,2017-07,厦门,3.90,9.86,手动,国V,1.5L,2023-11-07,2024-07,2024-07,0,170,L4,紧凑型SUV,92,前置前驱,长安
蒙迪欧 2013款 1.5L GTDi180时尚型,11,2016-09,厦门,6.58,20.60,自动,国IV(国V),1.5L,2023-09-12,2023-09,2023-09,0,181,L4,中型车,92,前置前驱,福特
帝豪 2017款 三厢百万款 1.5L CVT向上版,8,2017-02,厦门,3.48,9.86,自动,国V,1.5L,2023-11-09,2024-02,2024-02,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
MINI 2018款 1.5T COOPER 经典派,6.8,2018-08,厦门,12.98,24.73,自动,国V,1.5L,2023-08-05,2024-08,2023-08,1,136,L3,小型车,95,前置前驱,MINI
雷克萨斯IS 2017款 300 F SPORT版,7,2018-08,厦门,22.98,36.69,自动,国V,2L,2023-12-07,2024-08,2024-08,0,245,L4,中型车,95,前置后驱,雷克萨斯
宝马X3(进口) 2013款 xDrive20i 豪华型,12,2014-06,厦门,10.50,54.17,自动,欧VI,2L,2023-10-27,2024-06,2024-06,1,184,L4,中型SUV,95,前置四驱,宝马
天籁 2008款 2.0L XL舒适版,21,2009-07,厦门,2.18,21.69,自动,欧IV+OBD,2L,2023-11-21,2024-7,2024-1,0,136,L4,中型车,92,前置前驱,日产
Artura 2023款 3.0T Hybrid 标准型,0.02,未上牌,厦门,298.00,258.34,自动,插电混动,31km,2023-10-11,-,-,0,585,V6,跑车,中置后驱,"
            ",迈凯伦
smart fortwo 2012款 1.0 MHD 硬顶标准版,6.6,2014-10,厦门,4.68,12.48,自动,欧IV,1L,2023-06-25,2023-10,2023-10,1,70,L3,微型车,95,后置后驱,smart
欧陆 2012款 4.0T GT V8,6.8,2013-03,厦门,82.70,330.85,自动,欧V,4L,2023-12-04,2024-03,2024-03,2,507,V8,跑车,95,前置四驱,宾利
MINI COUNTRYMAN 2018款 1.5T COOPER 经典派,4,2019-06,厦门,13.80,27.87,自动,国V,1.5L,2023-10-05,2025-06,2024-06,1,136,L3,紧凑型SUV,95,前置前驱,MINI
帝豪 2018款 1.5L CVT向上互联版,6.05,2018-02,厦门,4.40,9.96,自动,国V,1.5L,2023-09-26,2024-02,2024-02,1,109,L4,紧凑型车,92,前置前驱,吉利汽车
宝马3系 2020款 325Li 首发版,5,2019-12,厦门,21.80,35.16,自动,国VI,2L,2023-12-01,2024-12,2024-12,0,184,L4,中型车,95,前置后驱,宝马
中华V5 2012款 1.6L 自动豪华型,10,2012-05,厦门,1.10,14.09,自动,国IV(国V),1.6L,2023-12-03,2024-5,2024-5,0,118,L4,紧凑型SUV,92,前置前驱,中华
福克斯 2012款 三厢经典 1.8L 手动基本型,2.9,2012-12,厦门,1.98,10.83,手动,国IV,1.8L,2023-11-30,2023-12,2023-12,0,124,L4,紧凑型车,92,前置前驱,福特
冠道 2017款 240TURBO 两驱豪华版,11.8,2017-10,厦门,13.99,27.55,自动,国V,1.5L,2023-11-22,2024-10,2024-10,0,193,L4,中型SUV,92,前置前驱,本田
金旅海狮 2019款 2.0L汽油厢货版龙运GL850长轴高顶V20,9,2019-09,厦门,3.75,8.45,手动,国V,2L,2023-09-23,2023-09,2023-09,0,110,L4,轻客,92,中置后驱,金旅
C-TREK蔚领 2018款 230TSI DSG舒适型,7,2018-04,厦门,7.30,15.84,自动,国V,1.4L,2023-11-08,2024-04,2024-04,0,131,L4,紧凑型车,95,前置前驱,大众
帝豪 2014款 三厢 1.3T 手动尊贵型,6.8,2015-05,厦门,2.20,9.86,手动,国V,1.3L,2023-12-02,2024-05,2024-05,0,133,L4,紧凑型车,92,前置前驱,吉利汽车
宝马3系 2014款 320Li 马年限量版,11,2014-10,厦门,9.20,46.44,自动,国IV(国V),2L,2023-10-29,2023-10,2023-10,1,184,L4,中型车,95,前置后驱,宝马
雅阁 2018款 260TURBO 豪华版 国V,5,2018-12,厦门,12.58,21.69,自动,国V,1.5L,2023-11-18,2024-12,2023-12,0,194,L4,中型车,92,前置前驱,本田
MINI CLUBMAN 2011款 1.6L COOPER Fun,13,2013-08,厦门,7.80,31.37,自动,欧IV,1.6L,2023-11-01,2024-08,2024-08,0,120,L4,小型车,92,前置前驱,MINI
宝马X5(进口) 2014款 xDrive35i 领先型,11,2015-11,厦门,25.98,99.65,自动,欧VI,3L,2023-12-07,2023-11,2023-11,0,306,L6,中大型SUV,95,前置四驱,宝马
MINI 2018款 1.5T ONE PLUS,6,2018-07,厦门,12.98,21.90,自动,国V,1.5L,2023-09-13,2024-07,2024-07,1,102,L3,小型车,95,前置前驱,MINI
smart fortwo 2012款 1.0 MHD 硬顶舒适版,5,2012-10,厦门,3.60,13.89,自动,欧IV,1L,2023-11-09,2024-10,2024-10,1,70,L3,微型车,95,后置后驱,smart
标致2008 2014款 1.6L 自动时尚版,7,2014-05,厦门,3.68,13.21,自动,国IV(国V),1.6L,2023-11-09,2024-05,2024-05,0,117,L4,小型SUV,92,前置前驱,标致
哈弗H6 2018款 蓝标 运动版 1.5T 自动两驱精英型,15,2018-10,厦门,4.98,12.27,自动,国V,1.5L,2023-11-15,2024-10,2024-10,0,150,L4,紧凑型SUV,92,前置前驱,哈弗
奥迪Q2L e-tron 2019款 Q2L e-tron 纯电智享型,4.1,2020-12,厦门,9.58,25.76,自动,纯电动,265km,2023-11-26,2023-12,2023-12,0,136,,小型SUV,前置前驱,"
            ",奥迪
猎豹CS10 2017款 1.5T CVT尊贵型,6,2017-03,厦门,3.50,12.90,自动,国V,1.5L,2023-10-23,2024-03,2024-03,0,150,L4,紧凑型SUV,92,前置前驱,猎豹汽车
雅阁 2011款 2.0L EX Navi,13.6,2011-06,厦门,4.80,24.18,自动,欧IV,2L,2023-11-05,2024-6,2024-6,0,156,L4,中型车,92,前置前驱,本田
荣威360 2018款 PLUS 1.5L 自动尊享版,8,2018-03,厦门,3.98,9.76,自动,国V,1.5L,2023-09-01,2024-03,2024-03,0,116,L4,紧凑型车,92,前置前驱,荣威
帝豪 2023款 第4代冠军版 1.5L CVT尊贵型,0.1,2023-09,厦门,7.40,9.11,自动,国VI,1.5L,2023-11-08,2025-09,2024-09,0,127,L4,紧凑型车,92,前置前驱,吉利汽车
朗动 2016款 1.6L 自动智能型,6,2016-10,厦门,4.98,12.57,自动,国V,1.6L,2023-12-07,2024-10,2024-10,0,128,L4,紧凑型车,92,前置前驱,现代
魏牌 VV5 2017款 2.0T 超豪型,7,2017-11,厦门,6.20,16.28,自动,国V,2L,2023-12-05,2023-11,2023-11,0,197,L4,紧凑型SUV,92,前置前驱,魏牌
花冠 2013款 1.6L 手动卓越版,6,2014-08,厦门,3.18,10.94,手动,国IV(国V),1.6L,2023-12-06,2023-8,2024-8,0,120,L4,紧凑型车,92,前置前驱,丰田
夏朗 2013款 1.8TSI 标配型,14,2016-08,厦门,7.88,28.83,自动,国V,1.8L,2023-11-13,2024-08,2024-08,0,160,L4,,95,前置前驱,大众
宝马7系 2005款 730Li,26,2008-11,厦门,3.60,107.31,自动,欧IV,3L,2023-11-21,2023-11,2023-12,0,258,L6,大型车,95,前置后驱,宝马
宝马7系 2013款 730Li 领先型,8.9,2013-09,厦门,19.98,101.33,自动,欧IV+OBD,3L,2023-12-02,2024-9,2024-9,0,258,L6,大型车,95,前置后驱,宝马
本田CR-V 2019款 240TURBO CVT两驱风尚版 国V,5.3,2019-02,厦门,13.98,22.12,自动,国V,1.5L,2023-12-05,2024-2,2024-2,0,193,L4,紧凑型SUV,92,前置前驱,本田
宝马4系 2017款 425i 敞篷M运动套装,5.9,2018-08,厦门,26.80,56.10,自动,国V,2L,2023-12-04,2024-08,2024-08,3,184,L4,中型车,95,前置后驱,宝马
帝豪 2014款 两厢 1.3T CVT精英型,8,2015-06,厦门,2.98,10.29,自动,国V,1.3L,2023-09-20,2024-06,2024-06,0,133,L4,紧凑型车,92,前置前驱,吉利汽车
一汽-大众CC 2011款 2.0TSI 至尊型,12,2012-01,厦门,5.88,32.65,自动,国IV,2L,2023-11-29,2024-01,2024-01,0,200,L4,中型车,95,前置前驱,大众
smart fortwo 2015款 1.0 MHD  舒适畅游版,8,2015-06,厦门,3.98,13.89,自动,欧IV,1L,2023-09-15,2024-06,2024-06,1,70,L3,微型车,95,后置后驱,smart
欧蓝德 2020款 2.0L 两驱畅享版 7座,4,2020-09,厦门,10.70,19.19,自动,国VI,2L,2023-12-04,2024-09,2024-09,0,166,L4,紧凑型SUV,92,前置前驱,三菱
宝马M3 2016款 M3四门轿车,3.5,2020-12,厦门,42.80,105.07,自动,欧VI,3L,2023-12-05,2022-12,2022-12,0,431,L6,中型车,95,前置后驱,宝马
奥德赛 2018款 2.4L 豪华版,3.8,2019-07,厦门,18.98,27.12,自动,国V,2.4L,2023-11-30,2024-7,2024-7,0,186,L4,,92,前置前驱,本田
雷克萨斯ES 2020款 300h 卓越版 国V,1.8,2020-07,厦门,28.90,40.60,自动,国V,2.5L,2023-12-05,2024-07,2024-07,1,178,L4,中大型车,92,前置前驱,雷克萨斯
日产帕拉丁 2004款 3.3L 四驱标准型,12,2005-09,厦门,3.98,31.46,自动,欧III,3.3L,2023-08-12,2024-03,2023-09,3,170,V6,紧凑型SUV,92,前置四驱,日产
Polo 2014款 1.6L Cross Polo 自动,12,2015-06,厦门,4.28,12.80,自动,国V,1.6L,2023-12-03,2024-06,2024-06,0,110,L4,小型车,92,前置前驱,大众
哈弗H5经典 2015款 2.0T 手动两驱精英型,8.7,2015-07,厦门,3.38,11.70,手动,国IV(国V),2L,2023-11-09,2024-7,2024-7,0,190,L4,紧凑型SUV,92,前置后驱,哈弗
哈弗H6 2014款 运动版 2.4L 自动精英型,9,2015-04,厦门,3.88,14.85,自动,国IV(国V),2.4L,2023-11-13,2023-4,2023-4,0,163,L4,紧凑型SUV,92,前置前驱,哈弗
宝马3系 2017款 320Li 时尚型,6.1,2017-04,厦门,14.58,35.38,自动,国V,2L,2023-10-21,2024-04,2024-04,1,184,L4,中型车,95,前置后驱,宝马
途铠 2019款 280TSI DSG豪华版,4,2019-06,厦门,8.80,17.36,自动,国VI,1.4L,2023-08-07,2025-06,2024-06,0,150,L4,小型SUV,95,前置前驱,大众
奥德赛 2009款 2.4L 领秀版,12.7,2009-04,厦门,4.60,30.70,自动,国IV,2.4L,2023-12-03,2024-4,2024-4,0,181,L4,,92,前置前驱,本田
雷克萨斯RX经典 2013款 270 精英版,14,2016-01,厦门,15.80,50.91,自动,欧IV,2.7L,2023-11-14,2024-01,2024-01,0,188,L4,中型SUV,92,前置前驱,雷克萨斯
星越L 2022款 1.5T 雷神Hi・F油电混动版 Super迅,0.68,2023-01,厦门,14.80,18.64,自动,国VI,1.5L,2023-09-10,2025-01,2024-01,0,150,L3,紧凑型SUV,92,前置前驱,吉利汽车
雅阁 2018款 260TURBO 精英版 国V,5.6,2018-10,厦门,12.50,20.60,自动,国V,1.5L,2023-11-04,2024-10,2024-10,0,194,L4,中型车,92,前置前驱,本田
博越 2018款 1.8TD 自动两驱智联型4G互联版,5.5,2019-06,厦门,6.60,14.09,自动,国V,1.8L,2023-10-25,2025-06,2024-06,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
ID.4 CROZZ 2021款 长续航PRO两驱版,1.5,2022-04,厦门,16.58,26.04,自动,纯电动,550km,2023-10-23,2024-04,2024-04,1,204,,紧凑型SUV,后置后驱,"
            ",大众
GranTurismo 2007款 4.2L 标准版,5,2011-12,厦门,28.00,238.59,自动,欧IV,4.2L,2023-11-24,2023-12,2023-12,0,405,V8,跑车,95,前置后驱,玛莎拉蒂
MINI 2016款 1.5T COOPER,6.8,2016-08,厦门,12.00,25.38,自动,欧V,1.5L,2023-10-07,2024-08,2024-08,3,136,L3,小型车,95,前置前驱,MINI
帝豪 2014款 三厢 1.5L 手动精英型,7.5,2015-05,厦门,1.88,8.34,手动,国V,1.5L,2023-11-24,2024-05,2024-05,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
奇瑞E5 2012款 1.8L CVT运动版,4.3,2014-11,厦门,1.88,8.55,自动,国IV+OBD,1.8L,2023-11-28,2023-11,2023-11,0,132,L4,紧凑型车,92,前置前驱,奇瑞
极氪001 2021款 长续航双电机 WE版,1.88,2022-06,厦门,23.80,32.46,自动,纯电动,526km,2023-09-26,2024-06,2024-06,1,544,,中大型车,双电机四驱,"
            ",极氪
蒙迪欧 2006款 2.0L 尊贵型,13,2007-07,厦门,1.18,22.77,自动,欧III,2L,2023-11-23,2024-01,2024-07,2,143,L4,中型车,92,前置前驱,福特
捷豹F-PACE 2016款 2.0T 两驱都市尊享版,7.3,2017-08,厦门,15.28,59.48,自动,国V,2L,2023-10-08,2024-08,2024-08,0,241,L4,中型SUV,95,前置后驱,捷豹
高尔夫 2011款 2.0TSI GTI,11,2013-01,厦门,5.90,25.60,自动,国IV,2L,2023-10-09,2024-01,2024-01,5,200,L4,紧凑型车,95,前置前驱,大众
君越 2012款 2.4L SIDI豪雅版,6.5,2012-03,厦门,3.80,27.78,自动,国IV(国V),2.4L,2023-11-16,2024-03,2024-03,0,186,L4,中型车,92,前置前驱,别克
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,3,2020-09,厦门,21.98,40.79,自动,国VI,2L,2023-11-27,2024-9,2024-9,0,249,L4,中型SUV,95,前置四驱,路虎
传祺GS4 2016款 235T G-DCT豪华版,7,2016-08,厦门,4.80,15.61,自动,国V,1.5L,2023-09-13,2024-08,2024-08,1,152,L4,紧凑型SUV,92,前置前驱,广汽传祺
宝马3系 2020款 325Li M运动套装,7,2020-03,厦门,23.80,37.66,自动,国VI,2L,2023-11-23,2024-3,2024-3,0,184,L4,中型车,95,前置后驱,宝马
极氪001 2022款 长续航双电机 WE版,4.3,2022-02,厦门,20.39,32.46,自动,纯电动,536km,2023-12-05,2024-02,2024-02,1,544,,中大型车,双电机四驱,"
            ",极氪
Macan 2016款 Macan S 3.0T,8.8,2016-02,深圳,28.88,74.68,自动,欧V,3L,2023-11-17,2024-02,2024-02,0,340,V6,中型SUV,95,前置四驱,保时捷
雷凌 2017款 改款 185T CVT精英版 国V,6,2018-06,厦门,5.98,13.55,自动,国V,1.2L,2023-11-06,2024-06,2024-06,0,116,L4,紧凑型车,92,前置前驱,丰田
凯迪拉克ATS-L 2014款 25T 舒适型,12,2014-11,厦门,7.96,31.35,自动,国IV(国V),2L,2023-11-12,2023-11,2023-11,0,230,L4,中型车,95,前置后驱,凯迪拉克
雷克萨斯RX经典 2009款 450h,24,2010-10,厦门,14.50,103.55,自动,欧V,3.5L,2023-11-14,2024-10,2024-10,0,249,V6,中型SUV,95,前置四驱,雷克萨斯
宝马3系 2019款 320i M运动套装,4.5,2019-07,厦门,17.98,33.63,自动,国VI,2L,2023-12-07,2024-7,2024-7,0,184,L4,中型车,95,前置后驱,宝马
夏朗 2018款 改款 380TSI 舒享型 7座,5.47,2019-06,厦门,15.59,29.50,自动,国V,2L,2023-11-27,2025-6,2024-6,0,220,L4,,95,前置前驱,大众
本田XR-V 2017款 1.8L EXi CVT舒适版,6.3,2018-05,厦门,8.98,16.26,自动,国V,1.8L,2023-12-02,2024-05,2024-05,0,136,L4,小型SUV,92,前置前驱,本田
本田CR-V 2013款 2.4L 两驱豪华版,11,2014-05,厦门,7.98,24.94,自动,国IV(国V),2.4L,2023-10-19,2024-05,2024-05,1,190,L4,紧凑型SUV,92,前置前驱,本田
途胜 2015款 1.6T 双离合两驱智能型,11,2017-04,厦门,7.68,19.53,自动,国IV(国V),1.6L,2023-10-10,2024-04,2024-04,1,177,L4,紧凑型SUV,92,前置前驱,现代
小鹏P7 2020款 562E性能版,2.9,2020-07,厦门,17.99,37.98,自动,纯电动,562km,2023-12-07,2024-07,2024-07,1,430,,中型车,双电机四驱,"
            ",小鹏
领克03 2020款 03+ 2.0TD 自动驭风版,4.2,2020-10,厦门,13.50,21.58,自动,国VI,2L,2023-12-08,2024-10,2024-10,1,254,L4,紧凑型车,95,前置四驱,领克
本田CR-V 2010款 2.0L 自动两驱都市版,16,2011-04,厦门,4.08,21.47,自动,欧IV,2L,2023-12-07,2024-04,2024-04,1,150,L4,紧凑型SUV,92,前置前驱,本田
英菲尼迪Q50L 2016款 2.0T 悦享版,4,2017-02,厦门,11.80,33.63,自动,欧V,2L,2023-11-04,2024-02,2024-02,2,211,L4,中型车,95,前置后驱,英菲尼迪
天语 SX4 2010款 两厢 1.6L 自动冠军限量版,12,2010-11,厦门,1.98,13.11,自动,国IV(国V),1.6L,2023-10-01,2023-11,2023-11,1,109,L4,紧凑型车,92,前置前驱,铃木
零跑C11 2023款 增程 285智享版,0.8,2023-03,厦门,16.95,20.17,自动,增程式,285km,2023-11-25,2025-03,2024-03,1,131,,中型SUV,后置后驱,"
            ",零跑汽车
科鲁兹 2010款 1.6L SL天地版 MT,12.5,2010-03,厦门,0.88,12.36,手动,国IV,1.6L,2023-11-18,2024-03,2024-03,0,117,L4,紧凑型车,92,前置前驱,雪佛兰
Cayenne 2011款 Cayenne 3.0T,15,2012-06,厦门,18.50,100.08,自动,欧IV,3L,2023-10-12,2024-06,2024-06,1,333,V6,中大型SUV,95,前置四驱,保时捷
MINI 2022款 1.5T COOPER 艺术家,0.01,2023-06,厦门,23.98,26.57,自动,国VI,1.5L,2023-09-01,2025-06,2024-06,1,136,L3,小型车,95,前置前驱,MINI
凯迪拉克XT4 2023款 28T 四驱铂金型,0.17,2023-01,厦门,23.50,38.50,自动,国VI,2L,2023-11-14,2025-01,2024-01,0,237,L4,紧凑型SUV,95,前置四驱,凯迪拉克
宝马X3 2018款 xDrive25i M运动套装 国V,6.8,2018-07,厦门,23.50,43.40,自动,国V,2L,2023-11-20,2024-07,2024-07,0,184,L4,中型SUV,95,前置四驱,宝马
卡罗拉 2019款 1.2T S-CVT GL先锋版,4,2020-06,厦门,7.48,13.00,自动,国VI,1.2L,2023-12-08,2024-6,2024-6,0,116,L4,紧凑型车,92,前置前驱,丰田
宝马3系(进口) 2009款 325i敞篷轿跑车,10,2009-12,厦门,6.60,69.58,自动,欧IV,2.5L,2023-12-04,2024-12,2024-12,0,218,L6,中型车,95,前置后驱,宝马
Cayenne 2011款 Cayenne 3.0T,11,2014-05,厦门,27.80,100.08,自动,欧IV,3L,2023-11-26,2024-05,2024-05,1,333,V6,中大型SUV,95,前置四驱,保时捷
蒙迪欧 2013款 2.0L GTDi200时尚型,8.3,2014-12,厦门,5.58,22.01,自动,国IV(国V),2L,2023-11-07,2023-12,2023-12,0,203,L4,中型车,92,前置前驱,福特
雷克萨斯NX 2017款 200 前驱 锋行版,5,2018-06,厦门,17.99,34.52,自动,国V,2L,2023-11-27,2024-06,2024-06,1,150,L4,中型SUV,92,前置前驱,雷克萨斯
昕锐 2016款 1.6L 自动创行版,8.9,2017-03,厦门,4.68,11.50,自动,国IV(国V),1.6L,2023-11-25,2024-03,2024-03,0,110,L4,紧凑型车,92,前置前驱,斯柯达
锋兰达 2023款 2.0L CVT精英版,0.3,2023-07,厦门,10.50,13.66,自动,国VI,2L,2023-12-04,2025-07,2024-07,0,171,L4,紧凑型SUV,92,前置前驱,丰田
福克斯 2012款 三厢 1.6L 自动舒适型,11,2013-12,厦门,2.68,14.21,自动,国IV,1.6L,2023-12-07,2023-12,2023-12,1,125,L4,紧凑型车,92,前置前驱,福特
MINI 2014款 1.2T ONE+,8,2016-02,厦门,8.20,24.42,自动,欧V,1.2L,2023-10-12,2024-02,2024-02,1,102,L3,小型车,95,前置前驱,MINI
花冠 2013款 1.6L 自动卓越版,15,2015-12,厦门,4.88,11.81,自动,国IV(国V),1.6L,2023-11-01,2023-12,2023-12,1,120,L4,紧凑型车,92,前置前驱,丰田
威兰达 2020款 双擎 2.5L E-CVT四驱豪华版,0.9,2020-05,厦门,17.50,26.14,自动,国VI,2.5L,2023-09-19,2024-05,2024-05,0,178,L4,紧凑型SUV,92,前置四驱,丰田
哈弗H6 2018款 红标 运动版 1.5T 自动两驱尊贵型,4.8,2019-01,厦门,6.30,12.92,自动,国V,1.5L,2023-11-27,2025-01,2024-01,1,150,L4,紧凑型SUV,92,前置前驱,哈弗
起亚K5 2020款 380T GT-Line 旗舰版,1,2020-12,厦门,12.80,22.34,自动,国VI,2L,2023-11-09,2024-12,2023-12,0,240,L4,中型车,92,前置前驱,起亚
Cayenne 2016款 Cayenne 3.0T,8.8,2017-08,厦门,43.98,96.39,自动,欧V,3L,2023-12-01,2024-8,2024-8,0,333,V6,中大型SUV,95,前置四驱,保时捷
别克GL8 2018款 28T 舒适型 国VI,12,2019-10,厦门,13.68,25.28,自动,国VI,2L,2023-11-21,2025-10,2024-10,2,260,L4,,95,前置前驱,别克
凯迪拉克XT4 2018款 28T 两驱豪华型,7.1,2018-12,厦门,12.90,30.36,自动,国VI,2L,2023-12-08,2024-12,2023-12,0,241,L4,紧凑型SUV,95,前置前驱,凯迪拉克
宝马5系 2011款 528Li 豪华型,12,2011-05,厦门,8.98,67.91,自动,欧IV,3L,2023-12-05,2024-05,2024-05,2,258,L6,中大型车,95,前置后驱,宝马
宝马4系 2017款 425i Gran Coupe 领先型M运动套装,4,2019-01,厦门,24.88,39.06,自动,国V,2L,2023-10-22,2025-01,2024-01,0,184,L4,中型车,95,前置后驱,宝马
雨燕 2011款 1.5L 手动时尚版,11.8,2012-04,厦门,1.88,7.58,手动,国IV(国V),1.5L,2023-11-30,2024-04,2024-04,2,103,L4,小型车,92,前置前驱,铃木
创酷 2014款 1.4T 自动两驱豪华型,6.9,2015-02,厦门,3.68,14.53,自动,国V,1.4L,2023-11-02,2024-02,2024-02,0,140,L4,小型SUV,92,前置前驱,雪佛兰
威兰达 2020款 双擎 2.5L E-CVT四驱豪华版,6,2020-05,厦门,15.60,26.14,自动,国VI,2.5L,2023-11-24,2024-05,2024-05,0,178,L4,紧凑型SUV,92,前置四驱,丰田
宝马X3 2019款 xDrive28i 豪华套装,5,2019-04,厦门,25.80,46.22,自动,国VI,2L,2023-12-03,2024-4,2024-4,0,224,L4,中型SUV,95,前置四驱,宝马
普瑞维亚 2012款 2.4L 7人座豪华版,18.8,2011-03,厦门,11.98,41.44,自动,国IV(国V),2.4L,2023-11-03,2024-03,2024-03,2,170,L4,,92,前置前驱,丰田
夏朗 2014款 2.0TSI 舒适型,15.3,2014-12,厦门,7.98,39.03,自动,国V,2L,2023-11-27,2023-12,2023-12,2,200,L4,,95,前置前驱,大众
凯迪拉克XT5 2018款 25T 豪华型,7.6,2019-05,厦门,17.98,42.32,自动,国V,2L,2023-12-06,2025-05,2024-05,1,250,L4,中型SUV,95,前置前驱,凯迪拉克
骐达TIIDA 2016款 1.6L CVT智行版,6,2016-09,厦门,5.98,13.34,自动,国V,1.6L,2023-12-02,2024-9,2024-9,0,126,L4,紧凑型车,92,前置前驱,日产
