星瑞 2021款 2.0TD 旗舰型,1.9,2021-10,福州,9.30,16.25,自动,国VI,2L,2023-05-08,2023-10,2023-10,0,190,L4,紧凑型车,95,前置前驱,吉利汽车
奥迪Q2L 2020款 35 TFSI 时尚致雅型,4.2,2020-07,厦门,12.58,25.68,自动,国VI,1.4L,2023-12-01,2024-7,2024-7,0,150,L4,小型SUV,95,前置前驱,奥迪
奔驰GLA 2020款 GLA 200,2.6,2021-03,厦门,18.80,32.98,自动,国VI,1.3L,2023-12-05,2025-03,2024-03,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLC 2022款 改款二 GLC 260 L 4MATIC 豪华型,2.6,2022-06,福州,36.10,46.59,自动,国VI,2L,2023-11-15,2024-06,2024-06,0,197,L4,中型SUV,95,前置四驱,奔驰
红旗HS7 2022款 3.0T 自动四驱智联旗领版 七座,0.68,2022-02,厦门,28.98,50.29,自动,国VI,3L,2023-11-24,2024-02,2024-02,0,337,V6,中大型SUV,95,前置四驱,红旗
长安CS55PLUS 2022款 第二代 1.5T DCT豪华型,2,2021-12,厦门,8.38,11.60,自动,国VI,1.5L,2023-09-21,2023-12,2023-12,0,188,L4,紧凑型SUV,92,前置前驱,长安
帝豪 2022款 第4代 1.5L CVT旗舰型,1.6,2022-01,厦门,7.58,9.65,自动,国VI,1.5L,2023-09-20,2024-01,2024-01,0,114,L4,紧凑型车,92,前置前驱,吉利汽车
奔驰E级 2020款 E 300 L 豪华型,6,2020-01,泉州,37.00,53.49,自动,国VI,2L,2023-10-29,2024-01,2024-01,1,258,L4,中大型车,95,前置后驱,奔驰
马自达3 昂克赛拉 2020款 2.0L 自动质雅版,4.08,2020-10,龙岩,9.88,15.51,自动,国VI,2L,2023-10-02,2024-10,2023-10,0,158,L4,紧凑型车,92,前置前驱,马自达
宝马3系 2020款 325Li M运动套装,9.9,2019-11,泉州,21.38,37.66,自动,国VI,2L,2023-11-26,2025-11,2023-11,0,184,L4,中型车,95,前置后驱,宝马
奥迪A4(进口) 2020款 Avant 先锋派 40 TFSI 时尚动感型,7,2020-01,厦门,22.20,37.10,自动,国VI,2L,2023-11-28,2024-01,2024-01,2,190,L4,中型车,95,前置前驱,奥迪
沃尔沃XC60 2018款 T5 四驱智逸版,4.5,2018-09,福州,17.20,43.41,自动,国V,2L,2023-05-08,2024-9,2023-9,0,254,L4,中型SUV,95,前置四驱,沃尔沃
奔驰A级 2019款 A 200 L 运动轿车,5,2019-08,泉州,,已降1000元,自动,国VI,1.3L,2023-12-07,2025-08,2024-08,0,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰EQS 2022款 450+ 豪华版,1.5,2022-03,厦门,52.00,129.56,自动,纯电动,813km,2023-11-13,2024-03,2024-03,0,333,,大型车,后置后驱,"
            ",奔驰
埃尔法 2018款 3.5L 尊贵版,12,2018-11,武汉,67.80,93.78,自动,国V,3.5L,2023-11-01,2024-11,2023-11,1,275,V6,,95,前置前驱,丰田
坦克300 2021款 越野版 2.0T 征服者,1.7,2021-10,厦门,19.00,23.21,自动,国VI,2L,2023-11-11,2025-10,2024-10,0,227,L4,紧凑型SUV,92,前置四驱,坦克
宝马3系 2022款 改款 325Li M运动曜夜套装,1.6,2022-07,泉州,23.98,39.72,自动,国VI,2L,2023-11-22,2024-07,2024-07,0,184,L4,中型车,95,前置后驱,宝马
奔驰E级(进口) 2021款 E 260 4MATIC 敞篷轿跑车,3.5,2022-06,厦门,56.20,71.29,自动,国VI,1.5L,2023-11-21,2024-6,2024-6,0,184,L4,中大型车,95,前置四驱,奔驰
奔驰GLC 2019款 GLC 260 L 4MATIC 动感型,4.4,2019-01,泉州,,已降2200元,自动,国VI,2L,2023-12-08,2025-01,2024-01,0,211,L4,中型SUV,95,前置四驱,奔驰
宝马3系 2023款 325Li M运动曜夜套装,0.37,2022-11,泉州,29.88,40.15,自动,国VI,2L,2023-11-26,2024-11,2023-11,0,184,L4,中型车,95,前置后驱,宝马
亚洲龙 2019款 双擎 2.5L 豪华版 国VI,3,2021-03,福州,17.50,26.03,自动,国VI,2.5L,2023-11-05,2025-03,2024-03,1,178,L4,中型车,92,前置前驱,丰田
Macan 2017款  Macan S 3.0T,9.1,2017-11,泉州,28.00,70.34,自动,欧V,3L,2023-11-18,2023-11,2023-11,3,340,V6,中型SUV,95,前置四驱,保时捷
奔驰CLS 2021款 CLS 300 动感型,3.8,2020-11,厦门,46.50,69.23,自动,国VI,2L,2023-11-21,2024-11,2023-11,0,258,L4,中大型车,95,前置后驱,奔驰
迈巴赫S级 2018款 S 450 4MATIC,11,2018-09,厦门,82.80,151.84,自动,欧V,3L,2023-11-28,2024-09,2024-09,2,367,V6,大型车,95,前置四驱,奔驰
秦PLUS 2021款 EV 500KM 尊贵型,2.8,2021-07,福州,10.60,17.56,自动,纯电动,500km,2023-11-22,2025-7,2024-7,0,136,,紧凑型车,前置前驱,"
            ",比亚迪
Cayenne 2011款 Cayenne 3.0T,14,2012-05,泉州,21.98,100.08,自动,欧IV,3L,2023-12-08,2024-05,2024-05,1,333,V6,中大型SUV,95,前置四驱,保时捷
雷克萨斯ES 2021款 300h 臻享版,2,2021-06,厦门,32.88,43.41,自动,国VI,2.5L,2023-11-30,2025-06,2024-06,0,178,L4,中大型车,92,前置前驱,雷克萨斯
奔驰E级 2023款 E 300 L 豪华型,0.01,2023-11,厦门,49.50,54.72,自动,国VI,2L,2023-12-03,2025-11,2024-11,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLB 2022款 GLB 200 时尚型,0.9,2022-04,泉州,22.80,35.69,自动,国VI,1.3L,2023-12-01,2024-04,2024-04,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
博越 2022款 1.8TD DCT智享型,1,2022-06,厦门,8.38,11.16,自动,国VI,1.8L,2023-11-21,2024-06,2024-06,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
雅阁 2018款 260TURBO 精英版 国V,2.3,2020-01,福州,11.00,20.60,自动,国V,1.5L,2023-08-05,2024-1,2024-1,0,194,L4,中型车,92,前置前驱,本田
Macan 2014款 Macan S 3.0T,10,2015-04,厦门,25.80,74.68,自动,欧V,3L,2023-11-15,2024-04,2024-04,0,340,V6,中型SUV,95,前置四驱,保时捷
奔驰E级 2023款 E 300 L 豪华型,0.6,2023-03,厦门,47.50,54.72,自动,国VI,2L,2023-11-27,2025-03,2024-03,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2020款 S 350 L 商务型 臻藏版,6,2020-06,泉州,65.00,92.57,自动,国VI,3L,2023-11-29,2024-06,2024-06,1,299,L6,大型车,95,前置后驱,奔驰
角斗士 2022款 3.6L 先行版,0.06,2023-02,呼和浩特,39.98,48.84,自动,国VI,3.6L,2023-12-01,2025-2,2024-2,0,284,V6,皮卡,92,前置四驱,Jeep
长安CS75 PLUS 2022款 第二代 2.0T 自动旗舰型,1.1,2022-03,厦门,12.38,16.81,自动,国VI,2L,2023-09-24,2024-03,2024-03,0,233,L4,紧凑型SUV,92,前置前驱,长安
迈腾 2020款 330TSI DSG 领先型,5,2020-11,厦门,14.30,23.87,自动,国VI,2L,2023-10-27,2024-11,2023-11,1,186,L4,中型车,95,前置前驱,大众
奔驰GLC 2020款 GLC 300 L 4MATIC 豪华型,3,2020-03,厦门,36.80,53.60,自动,国VI,2L,2023-12-04,2024-03,2024-03,0,258,L4,中型SUV,95,前置四驱,奔驰
奔驰V级 2018款 V 260 L 尊贵加长版 国VI,2.1,2020-09,泉州,36.00,65.65,自动,国VI,2L,2023-08-07,2024-09,2023-09,0,211,L4,,95,前置后驱,奔驰
东南DX7 2015款 1.5T 自动豪华型,9,2016-05,福州,3.18,14.10,自动,国V,1.5L,2023-07-23,2024-05,2024-05,0,156,L4,紧凑型SUV,92,前置前驱,东南
红旗HS5 2022款 2.0T 智联旗领四驱版,0.26,2023-02,厦门,19.98,27.12,自动,国VI,2L,2023-08-10,2025-02,2024-02,0,224,L4,中型SUV,95,前置四驱,红旗
航海家 2021款 2.0T 四驱尊享版,1.9,2022-08,泉州,26.88,37.86,自动,国VI,2L,2023-10-26,2024-08,2024-08,2,245,L4,中型SUV,92,前置四驱,林肯
奔驰G级AMG 2019款 改款 AMG G 63 先型特别版,4.6,2019-07,厦门,209.80,266.81,自动,国VI,4L,2023-11-26,2023-07,2023-07,2,585,V8,中大型SUV,95,前置四驱,奔驰
奔驰GLB 2022款 改款二 GLB 200 时尚型,0.97,2022-04,厦门,22.98,33.75,自动,国VI,1.3L,2023-11-15,2024-04,2024-04,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
欧陆 2017款 4.0T GT V8 标准版,1.8,2018-11,泉州,149.80,312.62,自动,欧VI,4L,2023-11-30,2024-11,2023-11,1,507,V8,跑车,98,前置四驱,宾利
Cayenne 2015款 Cayenne 3.0T,13,2016-02,厦门,39.50,105.51,自动,欧V,3L,2023-10-31,2024-02,2024-02,1,333,V6,中大型SUV,95,前置四驱,保时捷
小蚂蚁 2022款 改款二 甜粉款 全糖版 磷酸铁锂 30.7kWh 30kW 301km,2.9,2022-05,厦门,6.60,8.90,自动,纯电动,301km,2023-12-02,2024-05,2024-05,0,41,,微型车,后置后驱,"
            ",奇瑞新能源
奔驰S级 2022款 S 450 L 4MATIC,1.7,2022-01,厦门,107.61,134.48,自动,国VI,2.5L,2023-11-29,2024-01,2024-01,1,367,L6,大型车,95,前置四驱,奔驰
奔驰S级 2019款 S 450 L 4MATIC,7,2019-06,泉州,,已降3000元,自动,欧V,3L,2023-11-16,2025-6,2024-6,2,367,V6,大型车,95,前置四驱,奔驰
雅阁 2018款 锐・混动 2.0L 锐领版 国V,1.2,2022-01,福州,14.50,23.86,自动,国V,2L,2023-07-30,2024-1,2024-1,0,146,L4,中型车,92,前置前驱,本田
宝马iX3 2022款 改款 创领型,0.4,2022-11,泉州,27.98,48.30,自动,纯电动,535km,2023-11-16,2024-11,2023-11,0,286,,中型SUV,后置后驱,"
            ",宝马
奔驰S级 2022款 改款 S 450 L 4MATIC,2,2022-02,厦门,102.80,138.81,自动,国VI,2.5L,2023-12-06,2024-02,2024-02,0,367,L6,大型车,95,前置四驱,奔驰
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国V,6,2019-02,福州,8.58,16.59,自动,国V,2L,2023-09-22,2025-02,2024-02,0,158,L4,紧凑型SUV,92,前置前驱,马自达
长安CS35PLUS 2022款 蓝鲸NE 1.4T DCT豪华型,1.6,2021-05,厦门,7.18,10.19,自动,国VI,1.4L,2023-09-12,2025-05,2024-05,0,160,L4,小型SUV,92,前置前驱,长安
凯越 2011款 1.6LE-AT,10,2012-01,福州,1.38,12.80,自动,欧IV,1.6L,2023-09-23,2024-01,2024-01,1,110,L4,紧凑型车,92,前置前驱,别克
捷豹F-PACE 2016款 3.0 SC 四驱R-Sport运动版,9.7,2017-04,福州,17.50,75.77,自动,国V,3L,2023-12-03,2024-04,2024-04,0,340,V6,中型SUV,95,前置四驱,捷豹
奔驰E级 2022款 E 300 L 豪华型,3,2022-01,厦门,43.98,54.15,自动,国VI,2L,2023-10-29,2024-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2018款 E 300 L 豪华型,7.9,2020-01,福州,31.80,54.25,自动,欧V,2L,2023-12-03,2024-01,2024-01,1,245,L4,中大型车,95,前置后驱,奔驰
林肯MKC 2019款 2.0T 四驱尊雅版 国VI,5.7,2019-01,泉州,13.88,37.64,自动,国VI,2L,2023-10-26,2025-01,2024-01,3,253,L4,紧凑型SUV,92,前置四驱,林肯
红旗HS5 2023款 2.0T 旗享Pro版,0.01,2023-08,厦门,17.80,21.69,自动,国VI,2L,2023-11-24,2025-08,2024-08,1,252,L4,中型SUV,95,前置前驱,红旗
保时捷911 2016款 Targa 4 3.0T,7.1,2017-08,广州,89.98,153.16,自动,欧V,3L,2023-10-23,2024-08,2024-08,0,370,H6,跑车,95,后置四驱,保时捷
奔驰A级 2020款 改款 A 200 L 运动轿车动感型,1.58,2020-09,厦门,16.80,27.12,自动,国VI,1.3L,2023-11-07,2024-9,2023-10,2,163,L4,紧凑型车,95,前置前驱,奔驰
马自达3 昂克赛拉 2019款 云控版 三厢 1.5L 自动豪华型 国V,6,2019-11,福州,6.98,15.19,自动,国V,1.5L,2023-11-20,2023-11,2023-11,1,117,L4,紧凑型车,92,前置前驱,马自达
Panamera 2017款 Panamera 4 行政加长版 3.0T,7,2018-06,厦门,74.50,130.91,自动,欧V,3L,2023-11-18,2024-06,2024-06,1,330,V6,大型车,95,前置四驱,保时捷
冒险家 2020款 2.0T 两驱尊享版,7.1,2020-07,泉州,16.88,28.20,自动,国VI,2L,2023-11-28,2024-07,2024-07,1,245,L4,紧凑型SUV,92,前置前驱,林肯
传祺GS8 2022款 双擎系列 2.0TM 两驱尊贵版 （七座）,1.6,2022-10,厦门,18.98,24.84,自动,国VI,2L,2023-11-15,2024-10,2024-10,0,190,L4,中型SUV,92,前置前驱,广汽传祺
奔驰GLE 2021款 GLE 350 4MATIC 时尚型,2,2021-12,福州,62.00,80.19,自动,国VI,2L,2023-12-05,2023-12,2023-12,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰A级 2020款 A 200 L 运动轿车,3,2020-11,泉州,17.50,28.74,自动,国VI,1.3L,2023-11-11,2024-11,2023-11,0,163,L4,紧凑型车,95,前置前驱,奔驰
翼搏 2013款 1.5L 自动风尚型,10,2015-06,福州,2.98,12.24,自动,欧IV,1.5L,2023-11-11,2024-06,2024-06,0,110,L4,小型SUV,92,前置前驱,福特
福瑞迪 2012款 1.6L AT GLS 纪念版,10,2012-08,福州,1.88,13.00,自动,国IV(国V),1.6L,2023-11-11,2024-08,2024-08,0,123,L4,紧凑型车,92,前置前驱,起亚
红旗HQ9 2023款 2.0T 智联旗韵版,1.67,2023-04,厦门,33.88,41.12,自动,国VI,2L,2023-12-03,2025-04,2024-04,1,252,L4,,95,前置前驱,红旗
奔驰C级 2022款 C 260 L 运动版,1.5,2022-11,厦门,29.30,38.12,自动,国VI,1.5L,2023-12-01,2024-11,2024-11,0,204,L4,中型车,95,前置后驱,奔驰
奔驰E级 2021款 E 260 L,2.5,2021-07,福州,37.88,46.76,自动,国VI,1.5L,2023-11-16,2025-07,2024-07,2,184,L4,中大型车,95,前置后驱,奔驰
自由光 2016款 2.0L 优越版,5.09,2016-07,泉州,5.00,23.86,自动,国IV(国V),2L,2023-12-08,2024-7,2024-7,0,155,L4,中型SUV,92,前置前驱,Jeep
Macan 2017款  Macan 2.0T,8.5,2017-07,泉州,27.50,59.70,自动,欧V,2L,2023-10-15,2024-07,2024-07,2,252,L4,中型SUV,95,前置四驱,保时捷
金牛座 2017款 EcoBoost 245 时尚型,7,2017-07,福州,9.50,27.12,自动,国V,2L,2023-11-16,2024-07,2024-07,4,245,L4,中型车,92,前置前驱,福特
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2.8,2019-11,福州,32.50,48.61,自动,国VI,2L,2023-11-16,2023-11,2023-11,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2021款 GLC 260 L 4MATIC 动感型,3.6,2021-05,厦门,32.99,43.18,自动,国VI,2L,2023-11-18,2025-05,2024-05,1,197,L4,中型SUV,95,前置四驱,奔驰
帝豪GS 2016款 优雅版 1.3T 自动领尚型,8.85,2016-06,泉州,3.58,10.29,自动,国V,1.3L,2023-11-13,2024-06,2024-06,1,129,L4,紧凑型SUV,92,前置前驱,吉利汽车
宝马X3 2018款 xDrive28i M运动套装 国VI,5,2019-01,厦门,26.68,46.22,自动,国VI,2L,2023-11-18,2025-01,2024-01,1,224,L4,中型SUV,95,前置四驱,宝马
大迈X5 2015款 1.5T CVT地主型 国IV,7,2016-02,泉州,1.98,10.08,自动,国IV,1.5L,2023-11-29,2024-02,2024-02,0,150,L4,紧凑型SUV,92,前置前驱,众泰
迈巴赫GLS 2022款 GLS 480 4MATIC,3,2022-04,厦门,,已降1,自动,国VI,3L,2023-10-12,2024-04,2024-04,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰E级 2019款 改款 E 300 L 时尚型,3,2019-10,厦门,33.98,50.56,自动,国VI,2L,2023-11-05,2025-10,2024-10,1,258,L4,中大型车,95,前置后驱,奔驰
海豹 2022款 700km 长续航后驱版,1.4,2022-09,苏州,16.70,28.53,自动,纯电动,700km,2023-11-22,2024-09,2024-09,1,313,,中型车,后置后驱,"
            ",比亚迪
领航员 2020款 3.5T 总统系列,0.04,2023-10,泉州,105.80,130.04,自动,国VI,3.5L,2023-11-22,2025-10,2024-10,0,388,V6,大型SUV,92,前置四驱,林肯
Model Y 2023款 后轮驱动版,1.2,2023-06,厦门,23.50,28.92,自动,纯电动,554km,2023-12-08,2025-06,2024-06,0,299,,中型SUV,后置后驱,"
            ",特斯拉
奔驰S级 2012款 S 300 L 商务型 Grand Edition,17,2012-05,厦门,14.50,100.95,自动,欧IV,3L,2023-12-06,2024-05,2024-05,2,245,V6,大型车,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 运动豪华型,2,2023-06,厦门,40.28,54.03,自动,国VI,2L,2023-11-24,2025-06,2024-06,1,258,L4,中大型车,95,前置后驱,奔驰
奥迪A8 2019款 A8L 55 TFSI quattro 尊贵型,2.4,2020-07,长沙,67.80,132.51,自动,国V,3L,2023-11-05,2024-07,2024-07,0,340,V6,大型车,95,前置四驱,奥迪
欧陆 2015款 4.0T GT V8 S 标准版,5,2016-05,深圳,118.00,351.48,自动,欧VI,4L,2023-12-07,2024-05,2024-05,2,529,V8,跑车,98,前置四驱,宾利
途乐 2018款 4.0L 领英型,4.9,2020-04,福州,30.50,60.57,自动,国V,4L,2023-11-07,2024-04,2024-04,3,279,V6,大型SUV,95,前置四驱,日产
奔驰A级 2021款 A 200 L 运动轿车时尚型,2.6,2021-07,泉州,18.00,28.74,自动,国VI,1.3L,2023-12-08,2025-07,2024-07,0,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰S级 2016款 S 320 L 商务型,9.81,2016-11,厦门,43.80,101.82,自动,欧V,3L,2023-11-28,2023-11,2023-11,0,272,V6,大型车,95,前置后驱,奔驰
长安CS55PLUS 2022款 第二代 1.5T DCT尊贵型,0.3,2023-06,厦门,9.78,12.36,自动,国VI,1.5L,2023-11-28,2025-06,2024-06,0,188,L4,紧凑型SUV,92,前置前驱,长安
标致307 2010款 两厢 1.6L 自动豪华版,7,2009-04,福州,1.08,13.00,自动,国IV,1.6L,2023-12-08,2024-04,2024-04,0,106,L4,紧凑型车,92,前置前驱,标致
皇冠 2010款 2.5L Royal 真皮天窗导航版,7,2011-01,泉州,11.68,40.41,自动,国IV(国V),2.5L,2023-12-08,2024-01,2024-01,0,193,V6,中大型车,92,前置后驱,丰田
奔驰C级 2022款 C 200 L 运动版,1.31,2022-01,厦门,28.00,35.30,自动,国VI,1.5L,2023-11-23,2024-1,2023-10,3,170,L4,中型车,95,前置后驱,奔驰
奔驰E级 2022款 改款三 E 300 L 豪华型,1,2022-08,厦门,46.68,54.44,自动,国VI,2L,2023-10-25,2024-08,2024-08,1,258,L4,中大型车,95,前置后驱,奔驰
宝马3系 2018款 320Li 领先型M运动套装,6,2018-04,厦门,17.80,37.97,自动,国V,2L,2023-11-27,2024-04,2024-04,1,184,L4,中型车,95,前置后驱,宝马
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,3.3,2020-09,潮州,20.80,40.79,自动,国VI,2L,2023-12-08,2024-09,2024-09,0,249,L4,中型SUV,95,前置四驱,路虎
捷豹XF 2015款 XF 2.0T Sportbrake 豪华版,11.5,2014-09,厦门,10.88,69.25,自动,欧V,2L,2023-09-03,2023-09,2023-09,3,240,L4,中大型车,95,前置后驱,捷豹
奔驰S级 2019款 S 450 L 4MATIC,9.9,2019-07,厦门,68.80,130.45,自动,欧V,3L,2023-12-08,2025-07,2024-07,0,367,V6,大型车,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 时尚型,3,2021-10,泉州,39.98,50.78,自动,国VI,2L,2023-10-06,2023-10,2023-10,0,258,L4,中大型车,95,前置后驱,奔驰
缤智 2017款 1.8L CVT两驱先锋型,5.6,2018-01,厦门,8.98,16.69,自动,国V,1.8L,2023-12-08,2024-01,2024-01,0,136,L4,小型SUV,92,前置前驱,本田
小蚂蚁 2021款 15万蚁粉款 新蚁炫版 三元锂,1.93,2021-04,厦门,4.98,8.01,自动,纯电动,301km,2023-06-21,2025-04,2024-04,1,41,,微型车,后置后驱,"
            ",奇瑞新能源
小蚂蚁 2022款 甜粉款 微糖版 磷酸铁锂 30kW 301km,0.01,2023-05,厦门,6.99,7.59,自动,纯电动,301km,2023-06-21,2025-05,2024-05,0,41,,微型车,后置后驱,"
            ",奇瑞新能源
奔驰A级AMG 2022款 AMG A 35 L 4MATIC,2.6,2022-03,福州,28.80,42.89,自动,国VI,2L,2023-10-19,2024-03,2024-03,0,306,L4,紧凑型车,95,前置四驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,11,2018-02,福州,22.98,48.52,自动,欧V,2L,2023-12-06,2024-02,2024-02,0,211,L4,中型SUV,95,前置四驱,奔驰
宝马5系 2019款 改款 530Li 尊享型 M运动套装,5.7,2019-06,泉州,23.98,55.02,自动,国VI,2L,2023-12-03,2025-06,2024-06,2,252,L4,中大型车,95,前置后驱,宝马
小蚂蚁 2019款 4座智享版 35kWh,4.8,2019-06,厦门,4.20,7.58,自动,纯电动,301km,2023-10-19,2025-06,2024-06,1,41,,微型车,后置后驱,"
            ",奇瑞新能源
马自达3 2012款 1.6L 自动经典标准型,7,2014-01,福州,2.98,12.24,自动,国IV,1.6L,2023-12-03,2024-01,2024-01,1,107,L4,紧凑型车,92,前置前驱,马自达
马自达3 昂克赛拉 2016款 三厢 1.5L 自动豪华型,8,2016-04,南平,3.90,15.08,自动,国IV(国V),1.5L,2023-10-23,2024-04,2024-04,1,117,L4,紧凑型车,92,前置前驱,马自达
奔驰S级 2018款 S 350 L,10,2018-09,福州,58.80,111.67,自动,欧V,3L,2023-10-25,2024-09,2024-09,1,313,V6,大型车,95,前置后驱,奔驰
奔驰GLA 2017款 GLA 200 时尚型,9.3,2017-12,福州,11.78,31.57,自动,国V,1.6L,2023-12-06,2024-12,2023-12,0,156,L4,紧凑型SUV,95,前置前驱,奔驰
威霆 2020款 2.0T 商务版 7座,1.1,2021-07,厦门,44.00,37.10,自动,国VI,2L,2023-11-25,2025-07,2024-07,1,211,L4,,95,前置后驱,奔驰
奔驰GLB 2020款 改款 GLB 200 动感型,4,2020-08,福州,17.80,34.60,自动,国VI,1.3L,2023-11-26,2024-08,2024-08,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
威霆 2021款 2.0T 商务版 7座,0.98,2022-09,厦门,43.80,37.75,自动,国VI,2L,2023-11-20,2024-09,2024-09,1,211,L4,,95,前置后驱,奔驰
奔驰S级 2019款 S 350 L 豪华型 臻藏版,4,2020-02,厦门,76.80,109.29,自动,国VI,3L,2023-09-20,2024-02,2024-02,1,313,V6,大型车,95,前置后驱,奔驰
奔驰GLC 2019款 GLC 200 L 4MATIC,10,2019-06,厦门,22.98,42.42,自动,国VI,2L,2023-12-06,2025-06,2024-06,0,184,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,6,2018-10,福州,21.80,48.30,自动,欧V,2L,2023-11-23,2024-10,2024-10,1,211,L4,中型SUV,95,前置四驱,奔驰
奔驰A级(进口) 2020款 A 180,2,2020-05,福州,12.88,25.27,自动,国VI,1.3L,2023-11-16,2024-05,2024-05,1,136,L4,紧凑型车,95,前置前驱,奔驰
奔驰E级 2019款 改款 E 300 L 运动豪华型,3,2019-08,三明,31.88,53.49,自动,国VI,2L,2023-11-07,2025-08,2024-08,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,7,2017-08,福州,17.80,48.30,自动,欧V,2L,2023-11-24,2024-08,2024-08,1,211,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2020款 改款 C 260 运动版,2,2020-07,福州,21.80,34.06,自动,国VI,1.5L,2023-11-09,2024-07,2024-07,0,184,L4,中型车,95,前置后驱,奔驰
奔驰G级 2021款 G 500,3.5,2021-12,厦门,198.80,197.56,自动,国VI,4L,2023-10-13,2023-12,2023-12,0,421,V8,中大型SUV,95,前置四驱,奔驰
奔驰E级 2021款 改款 E 300 L 豪华型,3.4,2021-04,福州,37.00,54.15,自动,国VI,2L,2023-09-26,2025-4,2024-4,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2014款 S 500 L,9,2014-06,泉州,42.98,227.73,自动,欧V,4.7L,2023-12-05,2024-06,2024-06,2,435,V8,大型车,95,前置后驱,奔驰
奔驰SLC 2016款 SLC 200 时尚型,7.1,2016-11,泉州,20.88,64.59,自动,欧V,2L,2023-11-11,2023-11,2023-11,1,184,L4,跑车,95,前置后驱,奔驰
奔驰E级 2022款 E 260 L 运动型,1.6,2022-05,福州,,已降1000元,自动,国VI,2L,2023-11-25,2024-05,2024-05,1,197,L4,中大型车,95,前置后驱,奔驰
奔驰GLA 2020款 GLA 200,2.6,2021-03,泉州,18.80,32.98,自动,国VI,1.3L,2023-12-05,2025-03,2024-03,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级 2015款 改款 C 200 L 运动型,9,2015-11,福州,13.80,38.40,自动,欧V,2L,2023-11-21,2023-11,2023-11,1,184,L4,中型车,95,前置后驱,奔驰
奔驰GLE 2020款 改款 GLE 350 4MATIC 时尚型,9,2020-07,厦门,51.80,79.00,自动,国VI,2L,2023-10-17,2024-07,2024-07,3,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰G级AMG 2013款 AMG G 63,9,2015-09,厦门,98.80,249.44,自动,欧V,5.5L,2023-10-07,2023-09,2023-09,2,544,V8,中大型SUV,95,前置四驱,奔驰
威霆 2021款 2.0T 商务版 7座,4.8,2022-03,厦门,42.00,37.75,自动,国VI,2L,2023-10-15,2024-03,2024-03,1,211,L4,,95,前置后驱,奔驰
威霆 2020款 2.0T 商务版 7座,4.8,2021-08,厦门,48.00,37.10,自动,国VI,2L,2023-11-29,2025-08,2024-08,1,211,L4,,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 300 L 4MATIC 动感型,3.9,2021-09,福州,36.50,49.37,自动,国VI,2L,2023-12-08,2025-09,2024-09,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 运动豪华型,6.9,2021-06,福州,39.80,54.03,自动,国VI,2L,2023-10-15,2025-06,2024-06,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 运动时尚型,8,2021-01,福州,34.50,50.78,自动,国VI,2L,2023-11-27,2025-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
威霆 2018款 2.0T 精英版 7座 国V,5.35,2019-12,福州,21.48,31.46,自动,国V,2L,2023-11-10,2023-12,2023-12,0,211,L4,,95,前置后驱,奔驰
奔驰C级新能源 2023款 C 350 eL,0.9,2022-10,厦门,29.00,44.21,自动,插电混动,105km,2023-11-17,2024-10,2024-10,0,204,L4,中型车,前置后驱,"
            ",奔驰
奔驰E级(进口) 2020款 E 260 轿跑车,1.51,2020-11,厦门,35.80,56.64,自动,国VI,1.5L,2023-11-05,2024-11,2023-11,0,184,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2020款 E 300 L 运动时尚型,2,2020-01,福州,31.50,50.56,自动,国VI,2L,2023-10-05,2024-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
