车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
奥迪A6L 2019款 45 TFSI 臻选动感型,8.0,2019-11,泉州,26.8,47.09,自动,国VI,2L,2023-12-09,2025-11,2024-11,1,224,L4,中大型车,95,前置前驱,奥迪
宝马5系 2020款 530Li 领先型 M运动套装,3.0,2020-08,泉州,32.98,50.68,自动,国VI,2L,2023-12-06,2024-08,2024-08,1,252,L4,中大型车,95,前置后驱,宝马
雷克萨斯ES 2015款 250 典雅版,8.2,2016-02,泉州,18.8,35.28,自动,欧IV,2.5L,2023-09-24,2024-02,2024-02,1,184,L4,中大型车,92,前置前驱,雷克萨斯
思域 2019款 220TURBO CVT劲动版 国VI,3.66,2022-01,泉州,10.68,15.19,自动,国VI,1.5L,2023-11-24,2024-01,2024-01,0,177,L4,紧凑型车,92,前置前驱,本田
宝马X5 2022款 xDrive 40Li 尊享型M运动套装,1.9,2023-01,泉州,,,自动,国VI,3L,2023-12-07,2025-01,2024-01,0,333,L6,中大型SUV,95,前置四驱,宝马
雅阁 2022款 260TURBO 豪华版,3.6,2022-08,泉州,15.8,20.93,自动,国VI,1.5L,2023-12-03,2024-08,2024-08,0,194,L4,中型车,92,前置前驱,本田
奥迪A3 2016款 Limousine 35 TFSI 风尚型,11.0,2016-10,泉州,7.8,25.17,自动,国IV(国V),1.4L,2023-11-15,2023-10,2023-10,1,150,L4,紧凑型车,95,前置前驱,奥迪
劲炫ASX 2016款 2.0L CVT两驱领航版,10.7,2016-06,泉州,4.98,16.26,自动,国IV(国V),2L,2023-09-25,2024-06,2024-06,1,167,L4,紧凑型SUV,92,前置前驱,三菱
宝马7系 2018款 740Li 领先型 卓越套装,6.6,2018-05,泉州,48.8,111.59,自动,欧VI,3L,2023-05-14,2024-05,2023-05,1,326,L6,大型车,95,前置后驱,宝马
奥迪A1 2016款 30 TFSI Sportback S Line运动版,6.6,2016-01,泉州,6.98,23.72,自动,国V,1.4L,2023-11-07,2024-01,2024-01,1,125,L4,小型车,95,前置前驱,奥迪
慕尚 2011款 6.8T 尊贵版,13.0,2011-12,泉州,118.0,616.55,自动,欧V,6.8L,2023-11-20,2023-12,2023-12,0,513,V8,大型车,95,前置后驱,宾利
卡罗拉 2017款 改款 1.2T S-CVT GL,9.8,2017-05,泉州,,,自动,国V,1.2L,2023-11-15,2024-05,2024-05,1,116,L4,紧凑型车,92,前置前驱,丰田
骐达TIIDA 2021款 1.6L CVT智行版,2.2,2021-06,泉州,7.98,13.45,自动,国VI,1.6L,2023-08-17,2025-06,2024-06,0,122,L4,紧凑型车,92,前置前驱,日产
宝马5系 2019款 530Li 尊享型 M运动套装,6.0,2019-05,泉州,30.8,55.02,自动,国VI,2L,2023-10-22,2025-05,2024-05,0,252,L4,中大型车,95,前置后驱,宝马
奔腾B70 2021款 1.5T 自动乐享型,2.1,2022-09,泉州,8.78,11.50,自动,国VI,1.5L,2023-10-20,2024-9,2024-9,0,169,L4,中型车,92,前置前驱,奔腾
花冠 2013款 1.6L 手动豪华版,9.5,2013-12,泉州,2.8,11.48,手动,国IV(国V),1.6L,2023-11-13,2023-12,2023-12,0,120,L4,紧凑型车,92,前置前驱,丰田
宝马5系 2021款 530Li 领先型 豪华套装,5.0,2020-12,泉州,33.98,50.68,自动,国VI,2L,2023-07-04,2024-12,2023-12,0,252,L4,中大型车,95,前置后驱,宝马
宝马5系 2018款 525Li M运动套装,9.81,2018-07,泉州,24.3,47.42,自动,国V,2L,2023-12-07,2024-07,2023-07,0,184,L4,中大型车,95,前置后驱,宝马
凯迪拉克XT5 2020款 改款 28T 豪华型,3.4,2020-09,泉州,19.68,37.96,自动,国VI,2L,2023-12-05,2024-9,2024-9,0,237,L4,中型SUV,95,前置前驱,凯迪拉克
宝马5系 2020款 525Li M运动套装,3.4,2020-08,泉州,30.9,46.34,自动,国VI,2L,2023-11-17,2024-08,2024-08,0,184,L4,中大型车,95,前置后驱,宝马
汉兰达 2022款 双擎 2.5L 四驱至尊版 7座,2.0,2022-10,泉州,25.5,37.86,自动,国VI,2.5L,2023-12-07,2024-10,2024-10,0,192,L4,中型SUV,92,前置四驱,丰田
领克03 2022款 1.5TD DCT劲Pro,4.0,2022-09,泉州,9.58,16.15,自动,国VI,1.5L,2023-12-09,2024-09,2024-09,1,180,L3,紧凑型车,95,前置前驱,领克
奥迪A4L 2019款 40 TFSI 进取型 国V,5.0,2019-01,泉州,18.5,32.65,自动,国V,2L,2023-10-31,2025-01,2024-01,2,190,L4,中型车,95,前置前驱,奥迪
凌渡 2021款 230TSI DSG风尚版,2.79,2021-01,泉州,10.68,16.38,自动,国VI,1.4L,2023-09-04,2025-1,2024-1,0,131,L4,紧凑型车,95,前置前驱,大众
轩逸 2012款 经典 1.6XE 自动舒适版,9.31,2014-08,泉州,4.1,11.92,自动,国IV(国V),1.6L,2023-09-30,2024-08,2023-10,0,117,L4,紧凑型车,92,前置前驱,日产
奥迪A1 2014款 30 TFSI 时尚型,8.9,2014-03,泉州,6.58,21.69,自动,国IV(国V),1.4L,2023-11-24,2024-03,2024-03,0,122,L4,小型车,95,前置前驱,奥迪
SAVANA 2013款 6.0L 领袖级商务车,3.0,2013-02,泉州,14.9,115.06,自动,欧IV,6L,2023-06-21,2024-02,2024-02,1,305,V8,,95,前置后驱,GMC
亚洲狮 2021款 2.0L 尊享版,1.5,2021-04,泉州,10.98,17.56,自动,国VI,2L,2023-08-22,2025-04,2024-04,1,171,L4,紧凑型车,92,前置前驱,丰田
天籁 2019款 2.0L XL 舒适版,2.0,2020-01,泉州,13.8,20.28,自动,国VI,2L,2023-08-13,2024-01,2024-01,1,159,L4,中型车,92,前置前驱,日产
奥迪Q5L 2018款 40 TFSI 荣享进取型 国V,7.0,2019-07,泉州,23.5,41.55,自动,国V,2L,2023-10-21,2025-07,2024-07,0,190,L4,中型SUV,95,前置四驱,奥迪
天籁 2020款 改款 2.0L XL 舒适版,3.0,2021-01,泉州,12.5,20.39,自动,国VI,2L,2023-12-07,2025-01,2024-01,0,156,L4,中型车,92,前置前驱,日产
奥迪Q7 2013款 35 TFSI 舒适型,9.23,2012-07,泉州,11.6,103.66,自动,欧V,3L,2023-11-15,2024-7,2024-7,0,272,V6,中大型SUV,95,前置四驱,奥迪
奥迪A4L 2013款 35 TFSI 自动标准型,8.0,2013-02,泉州,7.38,33.63,自动,国IV+OBD,2L,2023-10-25,2024-02,2024-02,1,180,L4,中型车,95,前置前驱,奥迪
凯迪拉克ATS-L 2017款 28T 技术型,10.3,2017-05,泉州,,,自动,国IV(国V),2L,2023-12-03,2024-05,2024-05,1,279,L4,中型车,95,前置后驱,凯迪拉克
奥迪Q2L 2021款 35 TFSI 时尚动感型,2.6,2021-06,泉州,14.9,25.88,自动,国VI,1.4L,2023-11-10,2023-6,2023-6,0,150,L4,小型SUV,95,前置前驱,奥迪
宝来 2019款 改款 1.5L 自动精英型 国VI,2.7,2019-11,泉州,7.8,15.09,自动,国VI,1.5L,2023-10-20,2023-11,2023-11,0,113,L4,紧凑型车,92,前置前驱,大众
秦PLUS 2021款 DM-i 55KM 旗舰型,2.0,2022-06,泉州,8.3,13.87,自动,插电混动,46km,2023-11-23,2024-06,2024-06,0,110,L4,紧凑型车,,前置前驱,比亚迪
宝马3系 2019款 320Li 时尚型,5.5,2019-07,泉州,18.5,34.39,自动,国VI,2L,2023-08-18,2025-07,2024-07,0,184,L4,中型车,95,前置后驱,宝马
MG5 2021款 300TGI DCT青奢豪享版,2.0,2021-12,泉州,6.3,10.08,自动,国VI,1.5L,2023-12-02,2024-01,2024-01,0,173,L4,紧凑型车,92,前置前驱,名爵
探岳 2019款 330TSI 两驱豪华型 国VI,8.9,2019-07,泉州,12.8,23.76,自动,国VI,2L,2023-11-04,2025-07,2024-07,0,186,L4,中型SUV,95,前置前驱,大众
奥迪S5 2020款 S5 3.0T Sportback,2.0,2021-02,泉州,40.0,67.28,自动,国VI,3L,2023-12-07,2024-2,2024-2,0,354,V6,中型车,95,前置四驱,奥迪
奥迪A4L 2013款 35 TFSI 自动标准型,17.06,2012-10,泉州,7.28,33.63,自动,国IV+OBD,2L,2023-11-24,2024-10,2024-10,1,180,L4,中型车,95,前置前驱,奥迪
奔驰S级 2021款 S 400 L 商务型,2.6,2021-04,泉州,74.3,97.67,自动,国VI,3L,2023-12-09,2025-04,2024-04,0,313,L6,大型车,95,前置后驱,奔驰
Panamera 2014款 Panamera 4 3.0T,9.31,2014-06,泉州,34.58,135.14,自动,欧V,3L,2023-11-17,2024-06,2024-06,3,320,V6,大型车,95,前置四驱,保时捷
高合HiPhi X 2021款 豪华版6座,2.1,2022-07,泉州,37.58,67.30,自动,纯电动,560km,2023-10-07,2024-07,2024-07,1,598,,中大型SUV,,双电机四驱,高合汽车
汉 2022款 DM-i 121KM 尊享型,0.4,2022-10,泉州,18.6,25.81,自动,插电混动,101km,2023-09-20,2024-10,2023-10,0,139,L4,中大型车,,前置前驱,比亚迪
揽胜 2017款 3.0 SC V6 Vogue SE 创世加长版,10.0,2017-06,泉州,77.8,195.17,自动,欧V,3L,2023-09-03,2024-06,2024-06,1,381,V6,中大型SUV,95,前置四驱,路虎
宝马4系 2022款 425i Gran Coupe M运动曜夜套装,3.0,2022-01,泉州,35.3,44.49,自动,国VI,2L,2023-09-10,2024-01,2024-01,9,184,L4,中型车,95,前置后驱,宝马
奥迪A7 2012款 3.0TFSI quattro豪华型,12.0,2012-08,泉州,17.0,103.99,自动,国IV,3L,2023-10-29,2024-08,2024-08,1,299,V6,中大型车,95,前置四驱,奥迪
宝马5系 2020款 525Li M运动套装,3.0,2020-07,泉州,26.88,46.34,自动,国VI,2L,2023-09-24,2024-07,2024-07,1,184,L4,中大型车,95,前置后驱,宝马
奥迪Q2L 2020款 35 TFSI 进取动感型,5.6,2020-10,泉州,10.9,23.75,自动,国VI,1.4L,2023-10-26,2024-10,2023-10,0,150,L4,小型SUV,95,前置前驱,奥迪
高尔夫 2014款 1.6L 自动舒适型,9.5,2014-04,泉州,4.88,15.73,自动,国IV(国V),1.6L,2023-12-02,2024-04,2024-04,1,110,L4,紧凑型车,92,前置前驱,大众
宝马5系 2019款 525Li M运动套装,9.5,2019-01,泉州,24.8,46.34,自动,国VI,2L,2023-12-01,2025-01,2024-01,1,184,L4,中大型车,95,前置后驱,宝马
奥迪Q2L 2018款 35 TFSI 时尚动感型 国VI,1.6,2019-05,泉州,12.58,25.88,自动,国VI,1.4L,2023-11-02,2025-05,2024-05,0,150,L4,小型SUV,95,前置前驱,奥迪
速腾 2023款 280TSI DSG超越版,1.0,2022-08,泉州,11.8,17.25,自动,国VI,1.4L,2023-11-29,2024-08,2024-08,0,150,L4,紧凑型车,95,前置前驱,大众
红旗HS7 2021款 3.0T 自动四驱智联旗享版,6.5,2021-02,泉州,17.98,40.14,自动,国VI,3L,2023-09-23,2025-02,2024-02,0,337,V6,中大型SUV,95,前置四驱,红旗
奥迪Q8 2021款 55 TFSI 臻选动感型,4.3,2021-03,泉州,58.0,97.56,自动,国VI,3L,2023-12-07,2024-3,2024-3,0,340,V6,中大型SUV,95,前置四驱,奥迪
自由光 2016款 2.4L 专业版,9.0,2016-02,泉州,5.9,27.12,自动,国IV(国V),2.4L,2023-10-19,2024-02,2024-02,0,175,L4,中型SUV,92,前置四驱,Jeep
飞驰 2014款 4.0T V8 标准版,9.8,2015-06,泉州,99.8,347.13,自动,欧V,4L,2023-11-10,2024-06,2024-06,0,507,V8,大型车,98,前置四驱,宾利
皇冠 2015款 2.0T 先锋版,12.0,2016-06,泉州,13.88,28.74,自动,国V,2L,2023-10-19,2024-06,2024-06,1,235,L4,中大型车,95,前置后驱,丰田
奥迪Q3 2015款 35 TFSI 进取型,9.0,2014-11,泉州,7.99,31.46,自动,国IV(国V),2L,2023-04-30,2023-11,2023-11,2,170,L4,紧凑型SUV,95,前置前驱,奥迪
雷克萨斯ES 2021款 200 卓越版,3.0,2021-04,泉州,22.58,32.01,自动,国VI,2L,2023-12-06,2025-04,2024-04,1,173,L4,中大型车,92,前置前驱,雷克萨斯
奥迪A4L 2019款 45 TFSI quattro 个性运动版 国V,6.5,2019-03,泉州,19.98,39.38,自动,国V,2L,2023-06-28,2025-03,2024-03,1,252,L4,中型车,95,前置四驱,奥迪
宝马5系 2020款 530Li 领先型 豪华套装,7.6,2020-04,泉州,31.98,50.68,自动,国VI,2L,2023-12-06,2024-04,2024-04,0,252,L4,中大型车,95,前置后驱,宝马
皓影 2021款 240TURBO CVT两驱尊贵版,0.73,2022-12,泉州,16.38,22.45,自动,国VI,1.5L,2023-11-25,2024-12,2023-12,1,193,L4,紧凑型SUV,92,前置前驱,本田
奥迪A4L 2013款 35 TFSI 自动标准型,12.5,2014-03,泉州,,,自动,国IV+OBD,2L,2023-08-30,2024-03,2024-03,1,180,L4,中型车,95,前置前驱,奥迪
岚图FREE 2021款 四驱标准增程专属豪华套装,6.3,2022-01,泉州,16.99,36.21,自动,增程式,123km,2023-12-05,2024-01,2024-01,1,109,,中大型SUV,,双电机四驱,岚图汽车
蔚来ES6 2020款 600KM 运动版,2.8,2021-07,泉州,17.59,46.24,自动,纯电动,600km,2023-11-30,2025-07,2024-07,1,435,,中型SUV,,双电机四驱,蔚来
宝马5系(进口) 2019款 改款 525i M运动套装,3.0,2020-01,泉州,26.8,45.58,自动,国VI,2L,2023-12-06,2024-01,2024-01,0,184,L4,中大型车,95,前置后驱,宝马
迈腾 2013款 1.8TSI 尊贵型,14.0,2013-07,泉州,5.88,27.44,自动,国IV(国V),1.8L,2023-12-03,2024-07,2024-07,1,160,L4,中型车,95,前置前驱,大众
奥迪Q5 2015款 40 TFSI 进取型,12.0,2015-07,泉州,11.8,42.07,自动,国V,2L,2023-11-25,2024-07,2024-07,0,224,L4,中型SUV,95,前置四驱,奥迪
锐志 2013款 2.5V 尚锐版,15.0,2014-01,泉州,,,自动,国IV(国V),2.5L,2023-11-14,2024-01,2024-01,1,193,V6,中型车,92,前置后驱,丰田
威朗 2020款 15T 自动进取型,3.5,2020-09,泉州,6.3,16.60,自动,国VI,1L,2023-12-03,2024-09,2024-09,0,125,L3,紧凑型车,92,前置前驱,别克
威尔法 2020款 双擎 2.5L HV豪华版,7.0,2021-01,泉州,,,自动,国VI,2.5L,2023-11-21,2025-1,2024-1,2,117,L4,,92,前置四驱,丰田
宝马5系 2018款 525Li M运动套装,9.0,2018-09,泉州,22.88,47.42,自动,国V,2L,2023-12-05,2024-09,2024-09,0,184,L4,中大型车,95,前置后驱,宝马
雅阁 2022款 260TURBO 豪华版,1.4,2022-03,泉州,15.8,20.93,自动,国VI,1.5L,2023-10-23,2024-03,2024-03,0,194,L4,中型车,92,前置前驱,本田
揽胜运动版 2021款 3.0 L6 耀黑版,9.6,2021-04,泉州,69.8,109.42,自动,国VI,3L,2023-11-30,2025-04,2024-04,3,360,L6,中大型SUV,95,前置四驱,路虎
亚洲龙 2022款 2.0L 豪华版,0.6,2022-12,泉州,17.8,23.64,自动,国VI,2L,2023-06-19,2024-12,2023-12,0,178,L4,中型车,92,前置前驱,丰田
Macan 2018款 Macan 2.0T,9.0,2019-01,泉州,34.8,59.16,自动,国VI,2L,2023-12-08,2025-01,2024-01,3,252,L4,中型SUV,95,前置四驱,保时捷
宝马5系 2022款 530Li 领先型 M运动套装,2.8,2023-01,泉州,39.8,50.36,自动,国VI,2L,2023-12-07,2025-01,2024-01,0,252,L4,中大型车,95,前置后驱,宝马
福克斯 2022款 两厢 EcoBoost 180 自动ST Line,1.5,2022-07,泉州,10.68,15.61,自动,国VI,1.5L,2023-11-01,2024-07,2024-07,0,177,L4,紧凑型车,92,前置前驱,福特
威尔法 2020款 双擎 2.5L 黑金限量版,8.2,2021-01,泉州,77.58,94.76,自动,国VI,2.5L,2023-11-09,2025-01,2024-01,2,117,L4,,92,前置四驱,丰田
蔚来EC6 2020款 430KM 运动版,4.6,2021-09,泉州,15.98,39.95,自动,纯电动,430km,2023-11-02,2025-09,2024-09,1,435,,中型SUV,,双电机四驱,蔚来
蔚来EC6 2020款 440KM 性能版,3.6,2021-01,泉州,18.99,44.29,自动,纯电动,440km,2023-12-03,2025-01,2024-01,1,544,,中型SUV,,双电机四驱,蔚来
缤智 2022款 1.5L CVT精英智享版,2.0,2022-01,泉州,9.9,14.74,自动,国VI,1.5L,2023-09-16,2024-01,2024-01,0,131,L4,小型SUV,92,前置前驱,本田
宝马5系 2014款 520Li 典雅型,9.0,2015-05,泉州,13.8,47.28,自动,国IV(国V),2L,2023-10-23,2024-05,2024-05,1,184,L4,中大型车,95,前置后驱,宝马
卡罗拉 2019款 1.2T S-CVT 运动版,9.8,2019-09,泉州,,,自动,国VI,1.2L,2023-09-24,2023-09,2023-09,0,116,L4,紧凑型车,92,前置前驱,丰田
帕萨特 2015款 1.4TSI DSG尊荣版,9.69,2016-01,泉州,7.78,22.66,自动,国IV(国V),1.4L,2023-11-25,2024-1,2024-1,0,131,L4,中型车,95,前置前驱,大众
哈弗H6 2021款 1.5GDIT 自动都市版,1.7,2021-11,泉州,7.88,12.05,自动,国VI,1.5L,2023-10-25,2023-11,2023-11,0,169,L4,紧凑型SUV,92,前置前驱,哈弗
宝马3系 2022款 325Li M运动套装,1.25,2022-03,泉州,27.8,37.48,自动,国VI,2L,2023-12-02,2024-03,2024-03,0,184,L4,中型车,95,前置后驱,宝马
宝马3系 2021款 325Li M运动曜夜套装,3.3,2021-01,泉州,27.28,39.72,自动,国VI,2L,2023-11-24,2025-01,2024-01,0,184,L4,中型车,95,前置后驱,宝马
奥迪Q5L 2018款 45 TFSI 尊享时尚型 国V,8.0,2019-06,泉州,21.98,48.33,自动,国V,2L,2023-12-01,2025-06,2024-06,0,252,L4,中型SUV,95,前置四驱,奥迪
宝马3系 2021款 325Li M运动曜夜套装,3.8,2021-09,泉州,27.98,39.72,自动,国VI,2L,2023-11-14,2025-09,2024-09,0,184,L4,中型车,95,前置后驱,宝马
奥迪A4L 2016款 35 TFSI 典藏版 S line舒适型,12.7,2016-01,泉州,10.8,36.14,自动,国IV(国V),2L,2023-11-25,2024-01,2024-01,2,180,L4,中型车,95,前置前驱,奥迪
传祺GS7 2017款 280T 两驱豪华型,9.7,2019-12,泉州,8.68,16.26,自动,国V,1.8L,2023-11-24,2023-12,2023-12,0,188,L4,中型SUV,92,前置前驱,广汽传祺
奥迪Q2L 2018款 35 TFSI 时尚致雅型 国VI,4.0,2019-11,泉州,12.5,25.68,自动,国VI,1.4L,2023-11-02,2023-11,2023-11,0,150,L4,小型SUV,95,前置前驱,奥迪
别克GL8 2021款 陆上公务舱 652T 豪华型,3.8,2021-04,泉州,20.3,28.10,自动,国VI,2L,2023-11-20,2025-04,2024-04,0,237,L4,,95,前置前驱,别克
普拉多 2015款 2.7L 自动标准版,9.0,2015-08,泉州,25.8,42.31,自动,国IV(国V),2.7L,2023-10-02,2024-08,2024-08,1,159,L4,中大型SUV,92,前置四驱,丰田
凯迪拉克XTS 2016款 28T 技术型,15.7,2016-06,泉州,8.58,37.98,自动,国V,2L,2023-12-06,2024-06,2024-06,0,269,L4,中大型车,95,前置前驱,凯迪拉克
天籁 2013款 2.0L XL舒适版,10.0,2015-05,泉州,6.18,20.17,自动,国IV(国V),2L,2023-11-22,2024-05,2024-05,1,141,L4,中型车,92,前置前驱,日产
宝马5系 2022款 530Li 领先型 M运动套装,7.0,2021-11,泉州,34.5,50.36,自动,国VI,2L,2023-11-19,2023-11,2023-11,0,252,L4,中大型车,95,前置后驱,宝马
轩逸 2012款 1.6XL CVT豪华版,9.0,2013-12,泉州,4.68,14.65,自动,国V,1.6L,2023-10-19,2023-12,2023-12,0,126,L4,紧凑型车,92,前置前驱,日产
宝来 2018款 1.5L 自动舒适型,8.7,2018-10,泉州,5.88,14.31,自动,国V,1.5L,2023-07-30,2024-10,2023-10,1,110,L4,紧凑型车,92,前置前驱,大众
瑞风S7 2018款 运动版 1.5T 自动豪华型 7座,3.4,2018-06,泉州,4.5,14.96,自动,国V,1.5L,2023-12-02,2024-06,2024-06,0,174,L4,紧凑型SUV,92,前置前驱,江汽集团
奥迪A4L 2022款 40 TFSI quattro RS套件燃速型,1.7,2022-06,泉州,24.98,39.82,自动,国VI,2L,2023-11-19,2024-6,2024-6,0,190,L4,中型车,95,前置四驱,奥迪
日产NV200 2013款 1.6L 豪华型 国IV,10.9,2013-10,泉州,3.7,11.48,手动,国IV+OBD,1.6L,2023-12-05,2024-10,2024-10,0,113,L4,,92,前置前驱,日产
奥迪A5 2019款 Cabriolet 40 TFSI 时尚型 国V,6.2,2019-07,泉州,26.6,51.76,自动,国V,2L,2023-09-06,2023-07,2023-07,3,190,L4,中型车,95,前置前驱,奥迪
朗逸 2015款 1.6L 自动风尚版,9.4,2017-05,泉州,4.98,13.23,自动,国IV(国V),1.6L,2023-11-15,2024-5,2024-5,1,110,L4,紧凑型车,92,前置前驱,大众
探影 2021款 1.5L 自动 悦智联版,2.25,2022-10,泉州,9.39,15.29,自动,国VI,1.5L,2023-11-15,2024-10,2024-10,1,113,L4,小型SUV,92,前置前驱,大众
奥迪Q3 2017款 30 TFSI 时尚型,8.0,2017-03,泉州,9.8,28.14,自动,国V,1.4L,2023-12-05,2024-03,2024-03,0,150,L4,紧凑型SUV,95,前置前驱,奥迪
宝马7系 2018款 730Li 领先型 卓越套装,5.1,2018-07,泉州,37.98,87.71,自动,欧VI,2L,2023-08-13,2024-07,2024-07,1,258,L4,大型车,95,前置后驱,宝马
宝马X3 2022款 改款二 xDrive30i 领先型 M曜夜套装,0.87,2022-10,泉州,35.7,48.18,自动,国VI,2L,2023-10-18,2024-10,2023-10,0,252,L4,中型SUV,95,前置四驱,宝马
奥迪A5 2009款 2.0TFSI coupe,7.2,2009-12,泉州,6.98,56.99,自动,欧IV+OBD,2L,2023-12-08,2023-12,2023-12,2,211,L4,中型车,95,前置前驱,奥迪
宝马5系 2022款 改款 530Li 尊享型 M运动套装,3.32,2022-01,泉州,40.5,54.26,自动,国VI,2L,2023-10-05,2024-01,2024-01,0,252,L4,中大型车,95,前置后驱,宝马
威驰 2021款 1.5L CVT智行版,4.2,2021-01,泉州,6.58,10.29,自动,国VI,1.5L,2023-12-06,2025-01,2024-01,0,112,L4,小型车,92,前置前驱,丰田
奥迪A6L 2008款 2.0T 自动标准型,9.8,2008-04,泉州,3.95,43.20,自动,欧IV,2L,2023-11-27,2024-4,2024-4,0,170,L4,中大型车,95,前置前驱,奥迪
宝马5系 2021款 530Li 尊享型 M运动套装,5.8,2021-07,泉州,38.5,55.02,自动,国VI,2L,2023-10-04,2025-07,2024-07,0,252,L4,中大型车,95,前置后驱,宝马
思域 2022款 180TURBO CVT尚动版,1.8,2021-12,泉州,10.3,14.10,自动,国VI,1.5L,2023-10-16,2023-12,2023-12,0,129,L4,紧凑型车,92,前置前驱,本田
牧马人 2012款 3.6L Sahara 两门版,9.2,2013-01,泉州,14.98,48.84,自动,国IV,3.6L,2023-07-21,2024-01,2024-01,1,284,V6,中型SUV,92,前置四驱,Jeep
MINI 2021款 2.0T COOPER S 经典派 五门版,3.8,2021-06,泉州,20.8,30.81,自动,国VI,2L,2023-11-07,2025-06,2024-06,1,192,L4,小型车,95,前置前驱,MINI
宝马X3 2018款 xDrive28i M运动套装 国VI,3.6,2019-01,泉州,21.98,46.22,自动,国VI,2L,2023-11-27,2025-01,2024-01,0,224,L4,中型SUV,95,前置四驱,宝马
风光500 2022款 1.5L CVT尊享型,2.4,2021-06,泉州,4.98,8.34,自动,国VI,1.5L,2023-10-29,2025-06,2024-06,0,116,L4,紧凑型SUV,92,前置前驱,东风风光
领克06 2020款 1.5T 劲Pro,2.8,2021-04,泉州,10.78,13.96,自动,国VI,1.5L,2023-08-14,2025-4,2024-4,0,177,L3,小型SUV,92,前置前驱,领克
凯迪拉克ATS-L 2017款 28T 技术型,9.31,2017-08,泉州,9.58,29.72,自动,国IV(国V),2L,2023-11-25,2024-08,2024-08,1,279,L4,中型车,95,前置后驱,凯迪拉克
宝马7系 2017款 730Li 领先型,12.0,2017-04,泉州,32.98,97.48,自动,欧VI,2L,2023-11-11,2023-04,2023-04,1,258,L4,大型车,95,前置后驱,宝马
奥迪A4L 2020款 40 TFSI quattro 豪华动感型,7.3,2020-12,泉州,20.68,39.49,自动,国VI,2L,2023-12-08,2024-12,2023-12,0,190,L4,中型车,95,前置四驱,奥迪
高尔夫 2014款 1.4TSI 自动舒适型,11.8,2014-11,泉州,6.28,16.81,自动,国V,1.4L,2023-09-17,2023-11,2023-11,0,131,L4,紧凑型车,95,前置前驱,大众
凌渡 2019款 280TSI DSG舒适版 国V,6.1,2019-07,泉州,9.8,19.64,自动,国V,1.4L,2023-06-16,2023-07,2023-07,1,150,L4,紧凑型车,95,前置前驱,大众
smart fortwo 2009款 1.0 MHD 敞篷 标准版,9.6,2010-05,泉州,2.98,20.41,自动,欧IV,1L,2023-09-05,2024-05,2024-05,1,70,L3,微型车,95,后置后驱,smart
宝马X5 2022款 xDrive 30Li 尊享型M运动套装,0.67,2022-05,泉州,58.98,68.93,自动,国VI,2L,2023-11-12,2024-05,2024-05,0,245,L4,中大型SUV,95,前置四驱,宝马
雅阁 2014款 2.4L EXN 豪华导航版,10.5,2014-01,泉州,7.58,25.60,自动,国IV(国V),2.4L,2023-12-08,2024-01,2024-01,0,186,L4,中型车,92,前置前驱,本田
君威 2019款 20T 精英型 国VI,4.0,2020-01,泉州,9.98,19.84,自动,国VI,1.5L,2023-10-20,2024-01,2024-01,0,170,L4,中型车,92,前置前驱,别克
Model Y 2022款 后轮驱动版,3.0,2022-08,泉州,22.68,34.40,自动,纯电动,545km,2023-10-02,2024-08,2024-08,0,264,,中型SUV,,后置后驱,特斯拉
理想L9 2022款 Max,2.5,2022-09,泉州,37.98,49.91,自动,增程式,215km,2023-12-09,2024-09,2024-09,0,154,,大型SUV,,双电机四驱,理想汽车
奥迪A7 2012款 3.0TFSI quattro豪华型,17.0,2012-01,泉州,13.8,103.99,自动,国IV,3L,2023-11-01,2024-01,2024-01,1,299,V6,中大型车,95,前置四驱,奥迪
宝骏RC-5 2020款 1.5L CVT智耀精英型,2.0,2020-11,泉州,4.98,8.66,自动,国VI,1.5L,2023-12-01,2024-11,2024-11,0,99,L4,紧凑型车,92,前置前驱,宝骏
奥迪A5 2016款 改款 Sportback 45 TFSI 舒适型,7.5,2017-01,泉州,15.68,47.54,自动,国V,2L,2023-11-02,2024-01,2024-01,1,230,L4,中型车,95,前置前驱,奥迪
高尔夫 2015款 1.4TSI 自动舒适型,11.0,2015-11,泉州,6.35,16.81,自动,国V,1.4L,2023-11-18,2023-11,2023-11,1,131,L4,紧凑型车,95,前置前驱,大众
坦克300 2021款 城市版 2.0T 很有型,0.39,2022-09,泉州,20.88,23.88,自动,国VI,2L,2023-11-07,2024-09,2024-09,0,227,L4,紧凑型SUV,92,前置四驱,坦克
奥迪A6L 2011款 2.0 TFSI 自动标准型,9.0,2011-08,泉州,4.8,42.32,自动,欧IV,2L,2023-11-29,2024-08,2024-08,2,170,L4,中大型车,95,前置前驱,奥迪
博越 2020款 1.8TD DCT两驱智联型4G互联版,1.6,2020-05,泉州,7.5,13.00,自动,国VI,1.8L,2023-10-23,2024-05,2024-05,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
星越L 2021款 2.0TD 高功自动四驱旗舰型,3.1,2022-03,泉州,14.99,20.10,自动,国VI,2L,2023-11-07,2024-03,2024-03,0,238,L4,紧凑型SUV,95,前置四驱,吉利汽车
