车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
卡罗拉 2017款 改款 1.2T S-CVT GL-i,7.5,2018-11,漳州,6.88,13.87,自动,国V,1.2L,2023-11-16,2024-11,2023-11,1,116,L4,紧凑型车,92,前置前驱,丰田
飞度 2018款 1.5L CVT潮跑版,7.5,2018-07,漳州,6.38,9.64,自动,国V,1.5L,2023-10-03,2024-07,2024-07,0,131,L4,小型车,92,前置前驱,本田
宝来 2018款 1.5L 自动舒适型,7.0,2018-01,漳州,5.8,14.31,自动,国V,1.5L,2023-11-16,2024-01,2024-01,1,110,L4,紧凑型车,92,前置前驱,大众
竞瑞 2017款 1.5L CVT经典版,6.0,2018-03,漳州,5.68,10.84,自动,国V,1.5L,2023-11-07,2024-03,2024-03,0,131,L4,紧凑型车,92,前置前驱,本田
林肯MKZ 2014款 2.0T 尊雅版,8.0,2016-05,漳州,8.9,37.97,自动,国V,2L,2023-10-31,2024-05,2024-05,0,203,L4,中型车,92,前置前驱,林肯
宝马5系 2019款 530Li 尊享型 M运动套装,6.8,2020-01,漳州,34.8,55.02,自动,国VI,2L,2023-12-06,2024-01,2024-01,1,252,L4,中大型车,95,前置后驱,宝马
威朗 2018款 三厢 15S 自动领先型,8.8,2018-07,漳州,5.98,16.81,自动,国V,1.5L,2023-11-25,2024-07,2024-07,1,118,L4,紧凑型车,92,前置前驱,别克
普拉多 2016款 2.7L 自动标准版,9.0,2016-11,漳州,26.8,42.31,自动,国IV(国V),2.7L,2023-12-09,2024-11,2024-11,0,163,L4,中大型SUV,92,前置四驱,丰田
蒙迪欧 2013款 2.0L GTDi200时尚型,9.1,2016-05,漳州,7.3,22.01,自动,国IV(国V),2L,2023-12-09,2024-05,2024-05,3,203,L4,中型车,92,前置前驱,福特
雷克萨斯NX 2017款 200 前驱 锋行版,10.3,2018-01,漳州,18.38,34.52,自动,国V,2L,2023-09-27,2024-01,2024-01,1,150,L4,中型SUV,92,前置前驱,雷克萨斯
智跑 2019款 2.0L 自动智享豪华版,4.7,2019-04,漳州,9.6,15.19,自动,国VI,2L,2023-09-08,2025-04,2024-04,0,160,L4,紧凑型SUV,92,前置前驱,起亚
途锐 2010款 4.2 限量顶配版,22.0,2012-02,漳州,9.88,149.79,自动,欧IV,4.2L,2023-10-18,2024-02,2024-02,3,350,V8,中大型SUV,95,前置四驱,大众
卡罗拉 2017款 1.2T CVT GL,6.1,2016-11,漳州,6.28,13.00,自动,国V,1.2L,2023-12-07,2024-11,2024-11,1,116,L4,紧凑型车,92,前置前驱,丰田
宝马5系 2023款 530Li 尊享型 M运动套装,0.01,2023-10,漳州,45.98,56.72,自动,国VI,2L,2023-12-04,2025-10,2024-10,0,245,L4,中大型车,95,前置后驱,宝马
宝马X1 2022款 sDrive25Li 领先型,0.98,2022-08,漳州,20.98,33.63,自动,国VI,2L,2023-12-07,2024-08,2024-08,0,192,L4,紧凑型SUV,95,前置前驱,宝马
凯迪拉克XT5 2018款 25T 豪华型,6.4,2019-01,漳州,17.8,42.32,自动,国V,2L,2023-11-18,2025-01,2024-01,1,250,L4,中型SUV,95,前置前驱,凯迪拉克
帝豪 2016款 三厢 1.3T CVT尊贵型,6.0,2016-08,漳州,3.98,10.94,自动,国V,1.3L,2023-12-06,2024-08,2024-08,1,133,L4,紧凑型车,92,前置前驱,吉利汽车
轩逸 2019款 1.6XV CVT智联尊享版 国VI,4.6,2019-06,漳州,5.88,15.23,自动,国VI,1.6L,2023-11-08,2025-06,2024-06,1,126,L4,紧凑型车,92,前置前驱,日产
威驰 2017款 1.5L CVT创行版,4.8,2017-10,漳州,5.1,9.53,自动,国V,1.5L,2023-09-22,2023-10,2023-10,0,107,L4,小型车,92,前置前驱,丰田
KX CROSS 2017款 1.4L AT GLS,6.9,2019-01,漳州,5.68,9.32,自动,国V,1.4L,2023-11-24,2025-01,2024-01,0,100,L4,小型车,92,前置前驱,起亚
福克斯 2012款 三厢 1.6L 自动舒适型,10.0,2015-02,漳州,4.68,14.21,自动,国IV,1.6L,2023-10-04,2024-02,2024-02,0,125,L4,紧凑型车,92,前置前驱,福特
劲客 2022款 1.5L CVT XV 豪华版,0.64,2022-07,漳州,9.6,14.42,自动,国VI,1.5L,2023-10-16,2024-07,2024-07,0,122,L4,小型SUV,92,前置前驱,日产
高尔夫・嘉旅 2019款 1.6L 自动纯真型 国V,8.3,2019-01,漳州,7.98,15.28,自动,国V,1.6L,2023-11-06,2025-01,2024-01,0,110,L4,紧凑型车,92,前置前驱,大众
Panamera 2014款 Panamera 3.0T,12.0,2014-05,漳州,30.8,124.29,自动,欧V,3L,2023-11-06,2024-05,2024-05,2,320,V6,大型车,95,前置后驱,保时捷
远景 2017款 1.5L 自动幸福版,5.76,2017-08,漳州,2.68,7.26,自动,国V,1.5L,2023-06-30,2023-08,2023-08,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
RAV4荣放 2019款 2.0L CVT两驱风尚版 国VI,3.3,2019-09,漳州,11.98,21.36,自动,国VI,2L,2023-11-04,2025-09,2024-09,1,151,L4,紧凑型SUV,92,前置前驱,丰田
威朗 2019款 三厢 15S 自动领先型,5.1,2020-01,漳州,7.68,16.81,自动,国V,1.5L,2023-11-25,2024-01,2024-01,0,118,L4,紧凑型车,92,前置前驱,别克
宝马X3 2018款 xDrive30i 领先型 M运动套装 国V,10.3,2019-01,漳州,23.8,53.93,自动,国V,2L,2023-11-07,2025-01,2024-01,1,252,L4,中型SUV,95,前置四驱,宝马
起亚K4 2017款 1.6T 自动T-DLX Turbo,6.85,2017-01,漳州,6.6,17.35,自动,国IV(国V),1.6L,2023-11-23,2024-01,2024-01,0,175,L4,中型车,92,前置前驱,起亚
本田XR-V 2021款 1.5L CVT舒适版,2.6,2022-04,漳州,10.58,15.19,自动,国VI,1.5L,2023-11-14,2024-4,2024-4,0,131,L4,小型SUV,92,前置前驱,本田
炮 2019款 2.0T商用版手动柴油两驱领航型长箱GW4D20M,9.0,2020-12,漳州,8.58,12.57,手动,国VI,2L,2023-12-01,2024-12,2023-12,1,163,L4,皮卡,0,前置后驱,长城
揽胜极光 2018款 240PS SE 智耀版,9.0,2018-06,漳州,14.8,48.06,自动,国V,2L,2023-06-01,2024-06,2023-06,2,241,L4,中型SUV,95,前置四驱,路虎
艾瑞泽5 2016款 1.5L CVT领锐版,7.8,2016-06,漳州,2.88,8.46,自动,国V,1.5L,2023-11-16,2024-06,2024-06,0,116,L4,紧凑型车,92,前置前驱,奇瑞
揽胜星脉 2018款 P300 S,7.7,2018-09,漳州,28.98,73.59,自动,国V,2L,2023-11-04,2024-09,2024-09,1,300,L4,中型SUV,95,前置四驱,路虎
Macan 2018款 Macan 2.0T,7.5,2019-04,漳州,36.98,59.16,自动,国VI,2L,2023-09-29,2025-04,2024-04,0,252,L4,中型SUV,95,前置四驱,保时捷
劲客 2019款 1.5L CVT智联豪华版,5.6,2019-08,漳州,7.58,14.36,自动,国VI,1.5L,2023-11-10,2025-08,2024-08,1,124,L4,小型SUV,92,前置前驱,日产
天籁 2013款 2.0L XL舒适版,8.6,2017-01,漳州,7.98,20.17,自动,国IV(国V),2L,2023-11-16,2024-01,2024-01,1,141,L4,中型车,92,前置前驱,日产
皇冠 2012款 3.0L Royal Saloon,16.0,2011-08,漳州,12.88,51.00,自动,国IV,3L,2023-10-17,2024-08,2024-08,0,227,V6,中大型车,95,前置后驱,丰田
MINI 2014款 1.5T COOPER Fun,7.7,2014-11,漳州,8.68,27.68,自动,欧V,1.5L,2023-12-06,2024-11,2024-11,1,136,L3,小型车,95,前置前驱,MINI
缤智 2020款 1.5L CVT先锋版,1.7,2020-06,漳州,9.6,15.07,自动,国VI,1.5L,2023-11-09,2024-06,2024-06,0,131,L4,小型SUV,92,前置前驱,本田
本田CR-V 2021款 240TURBO CVT两驱都市版,1.7,2022-08,漳州,15.98,21.25,自动,国VI,1.5L,2023-08-25,2024-08,2023-08,0,193,L4,紧凑型SUV,92,前置前驱,本田
帝豪GS 2019款 1.4T CVT动,5.3,2019-07,漳州,6.18,11.05,自动,国VI,1.4L,2023-08-23,2025-07,2024-07,0,141,L4,紧凑型SUV,92,前置前驱,吉利汽车
宝马5系 2018款 改款 530Li xDrive M运动套装,6.8,2018-08,漳州,26.88,53.94,自动,国V,2L,2023-11-30,2024-08,2024-08,1,252,L4,中大型车,95,前置四驱,宝马
雷克萨斯ES 2020款 300h 卓越版,5.0,2022-11,漳州,22.88,40.60,自动,国VI,2.5L,2023-11-02,2024-11,2023-11,0,178,L4,中大型车,92,前置前驱,雷克萨斯
飞度 2016款 1.5L LXS CVT舒适天窗版,7.8,2016-09,漳州,4.98,9.31,自动,国IV(国V),1.5L,2023-09-21,2023-09,2023-09,0,131,L4,小型车,92,前置前驱,本田
昂科旗 2022款 652T 四驱Avenir艾维亚 6座,0.03,2023-01,漳州,28.98,39.07,自动,国VI,2L,2023-12-01,2025-01,2024-01,0,237,L4,中大型SUV,95,前置四驱,别克
缤智 2015款 1.8L CVT两驱豪华型,10.0,2015-09,漳州,7.58,17.78,自动,国IV(国V),1.8L,2023-11-10,2024-09,2024-09,0,136,L4,小型SUV,92,前置前驱,本田
凯迪拉克XTS 2013款 28T 舒适型,13.0,2014-06,漳州,7.98,37.98,自动,国IV(国V),2L,2023-12-05,2024-06,2024-06,1,269,L4,中大型车,95,前置前驱,凯迪拉克
起亚K2 2017款 三厢 1.4L AT GLS,6.8,2018-06,漳州,4.68,9.65,自动,国V,1.4L,2023-11-26,2024-06,2024-06,0,100,L4,小型车,92,前置前驱,起亚
狮铂拓界 2023款 2.0T 两驱旗舰版,0.2,2022-10,漳州,17.68,24.18,自动,国VI,2L,2023-11-02,2024-10,2024-10,0,236,L4,紧凑型SUV,92,前置前驱,起亚
杰德 2020款 1.8L 自动舒适版,4.2,2019-12,漳州,9.8,15.19,自动,国V,1.8L,2023-10-24,2023-12,2023-12,0,141,L4,紧凑型车,92,前置前驱,本田
悦纳 2016款 1.4L 自动炫酷版GLS,12.0,2017-01,漳州,4.28,9.53,自动,国V,1.4L,2023-11-28,2024-01,2024-01,1,100,L4,小型车,92,前置前驱,现代
雅阁 2018款 260TURBO 精英版 国V,4.5,2021-03,漳州,15.8,20.60,自动,国V,1.5L,2023-10-21,2025-03,2024-03,0,194,L4,中型车,92,前置前驱,本田
起亚K2 2017款 三厢 1.4L AT GLS,5.5,2018-10,漳州,4.5,9.65,自动,国V,1.4L,2023-11-13,2024-10,2024-10,1,100,L4,小型车,92,前置前驱,起亚
锋范 2019款 1.5L CVT舒适版,4.6,2019-05,漳州,5.96,9.75,自动,国V,1.5L,2023-12-07,2025-05,2024-05,1,131,L4,紧凑型车,92,前置前驱,本田
秦PLUS 2021款 EV 500KM 尊贵型,3.1,2022-08,漳州,12.5,17.56,自动,纯电动,500km,2023-11-19,2024-08,2024-08,0,136,,紧凑型车,,前置前驱,比亚迪
雷凌 2019款 185T CVT豪华版 国V,4.8,2019-09,漳州,7.98,14.09,自动,国V,1.2L,2023-10-25,2025-09,2024-09,0,116,L4,紧凑型车,92,前置前驱,丰田
名图 2014款 1.8L 自动尊贵型DLX,7.0,2016-03,漳州,5.88,17.35,自动,国IV(国V),1.8L,2023-09-04,2024-03,2024-03,0,143,L4,中型车,92,前置前驱,现代
甲壳虫 2015款 180TSI,2.7,2015-02,漳州,10.88,20.82,自动,国V,1.2L,2023-11-24,2024-02,2024-02,1,105,L4,紧凑型车,95,前置前驱,大众
英朗 2019款 18T 自动互联旗舰型 国V,5.5,2020-08,漳州,4.98,15.62,自动,国V,1.3L,2023-12-05,2024-08,2024-08,1,163,L3,紧凑型车,92,前置前驱,别克
逍客 2019款 2.0L CVT智享版,4.8,2019-07,漳州,9.58,16.81,自动,国VI,2L,2023-10-26,2025-07,2024-07,0,154,L4,紧凑型SUV,92,前置前驱,日产
奥迪A7 2016款 40 TFSI 进取型,8.0,2016-09,漳州,22.98,71.42,自动,国V,2L,2023-12-05,2024-9,2024-9,0,252,L4,中大型车,95,前置前驱,奥迪
宝马5系 2018款 改款 530Li 领先型 M运动套装,11.0,2018-06,漳州,27.5,51.77,自动,国V,2L,2023-10-23,2024-06,2024-06,0,252,L4,中大型车,95,前置后驱,宝马
别克GL8 2022款 陆上公务舱 652T 智慧尊贵型,0.15,2022-09,漳州,26.0,31.03,自动,国VI,2L,2023-08-24,2024-09,2023-09,0,237,L4,,95,前置前驱,别克
Ghibli 2014款 3.0T S,10.0,2015-04,漳州,27.8,140.89,自动,欧V,3L,2023-11-07,2024-04,2024-04,2,409,V6,中大型车,95,前置后驱,玛莎拉蒂
凯迪拉克ATS-L 2017款 28T 时尚型,7.5,2017-05,漳州,10.9,31.89,自动,国IV(国V),2L,2023-11-05,2024-05,2024-05,1,279,L4,中型车,95,前置后驱,凯迪拉克
爱丽舍 2016款 1.6L 手动时尚型,8.4,2016-03,漳州,2.58,9.10,手动,国IV(国V),1.6L,2023-11-26,2024-03,2024-03,0,117,L4,紧凑型车,92,前置前驱,雪铁龙
宝马6系 2012款 640i双门轿跑车,14.72,2015-05,漳州,19.8,122.44,自动,欧IV,3L,2023-08-15,2024-05,2024-05,4,320,L6,中大型车,95,前置后驱,宝马
楼兰 2017款 2.5L XL 两驱智尚版,7.6,2018-03,漳州,12.5,29.18,自动,国V,2.5L,2023-10-21,2024-03,2024-03,0,186,L4,中型SUV,92,前置前驱,日产
福克斯 2015款 三厢 EcoBoost 125 自动超能风尚型,14.0,2015-12,漳州,3.58,15.17,自动,国V,1L,2023-10-11,2023-12,2023-12,0,125,L3,紧凑型车,92,前置前驱,福特
皇冠 2012款 2.5L Royal 真皮版,15.0,2013-07,漳州,13.8,36.88,自动,国IV(国V),2.5L,2023-12-09,2024-06,2024-06,1,193,V6,中大型车,92,前置后驱,丰田
楼兰 2019款 2.5L XL 两驱智联豪华版 国V,7.9,2018-09,漳州,14.28,29.45,自动,国V,2.5L,2023-10-29,2024-09,2024-09,0,186,L4,中型SUV,92,前置前驱,日产
高尔夫 2012款 1.4TSI 自动舒适型,12.0,2012-11,漳州,3.88,15.72,自动,国IV,1.4L,2023-08-12,2023-11,2023-11,0,131,L4,紧凑型车,95,前置前驱,大众
逍客 2016款 2.0L CVT精英版,9.6,2016-07,漳州,6.99,16.59,自动,国IV(国V),2L,2023-11-01,2024-07,2024-07,0,150,L4,紧凑型SUV,92,前置前驱,日产
帝豪 2015款 三厢 1.5L CVT向上版,8.0,2015-12,漳州,2.68,9.86,自动,国V,1.5L,2023-10-20,2023-12,2023-12,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
威驰 2014款 1.5L 自动智尚版,14.2,2014-01,漳州,3.98,10.40,自动,国IV(国V),1.5L,2023-11-29,2024-01,2024-01,0,107,L4,小型车,92,前置前驱,丰田
雷克萨斯NX 2015款 200t 全驱 锋尚版,13.0,2017-06,漳州,18.8,43.20,自动,国V,2L,2023-09-24,2024-06,2024-06,0,238,L4,中型SUV,95,前置四驱,雷克萨斯
尚酷 2011款 2.0TSI 豪华版,14.0,2011-03,漳州,6.38,33.85,自动,国IV(国V),2L,2023-07-25,2024-03,2024-03,0,211,L4,跑车,95,前置前驱,大众
楼兰 2015款 2.5L XL 两驱智尚版,11.5,2017-03,漳州,10.58,29.18,自动,国V,2.5L,2023-11-27,2024-03,2024-03,1,186,L4,中型SUV,92,前置前驱,日产
楼兰 2017款 2.5L XL 两驱智尚版,12.0,2018-04,漳州,12.38,29.18,自动,国V,2.5L,2023-12-02,2024-04,2024-04,0,186,L4,中型SUV,92,前置前驱,日产
Stelvio斯坦维 2017款 2.0T 200HP 精英版,6.2,2019-05,漳州,15.98,43.40,自动,国V,2L,2023-12-06,2025-05,2024-05,1,200,L4,中型SUV,92,前置四驱,阿尔法・罗密欧
Macan 2018款 Macan 2.0T,7.7,2019-10,漳州,37.98,59.16,自动,国VI,2L,2023-10-23,2023-10,2023-10,1,252,L4,中型SUV,95,前置四驱,保时捷
英仕派 2019款 260TURBO 精致版 国V,6.6,2019-09,漳州,12.68,20.93,自动,国V,1.5L,2023-11-08,2025-09,2024-09,1,194,L4,中型车,92,前置前驱,本田
五菱宏光 2019款 1.5L S舒适型国VI LAR,6.6,2020-12,漳州,3.88,6.38,手动,国VI,1.5L,2023-12-04,2024-12,2023-12,0,99,L4,微面,92,前置后驱,五菱汽车
蒙迪欧 2013款 1.5L GTDi180时尚型,11.2,2014-12,漳州,5.68,20.60,自动,国IV(国V),1.5L,2023-10-18,2023-12,2023-12,8,181,L4,中型车,92,前置前驱,福特
雷克萨斯RX 2020款 改款 300 两驱舒适版,4.0,2021-01,漳州,34.8,47.98,自动,国VI,2L,2023-11-28,2024-1,2024-1,0,231,L4,中大型SUV,95,前置前驱,雷克萨斯
锐志 2013款 2.5V 菁锐版,12.0,2016-01,漳州,10.38,24.94,自动,国IV(国V),2.5L,2023-07-25,2024-01,2024-01,0,193,V6,中型车,92,前置后驱,丰田
骐达TIIDA 2013款 1.6L CVT酷咖版,9.5,2014-01,漳州,4.98,13.82,自动,欧IV+OBD,1.6L,2023-10-15,2024-01,2024-01,0,126,L4,紧凑型车,92,前置前驱,日产
宝马1系(进口) 2013款 改款 116i 都市型,11.0,2012-09,漳州,4.98,30.61,自动,国IV+OBD,1.6L,2023-09-04,2023-09,2023-09,0,136,L4,紧凑型车,95,前置后驱,宝马
英菲尼迪Q50L 2016款 2.0T 舒适版,8.9,2016-08,漳州,10.2,30.37,自动,欧V,2L,2023-10-05,2023-08,2023-08,1,211,L4,中型车,95,前置后驱,英菲尼迪
宝马3系 2020款 改款 325Li M运动套装,6.8,2020-04,漳州,25.8,37.66,自动,国VI,2L,2023-12-06,2024-04,2024-04,0,184,L4,中型车,95,前置后驱,宝马
迈腾 2015款 2.0TSI 豪华型,13.6,2015-04,漳州,8.3,26.90,自动,国IV(国V),2L,2023-10-13,2024-04,2024-04,0,200,L4,中型车,95,前置前驱,大众
凯迪拉克ATS-L 2017款 28T 时尚型,4.0,2018-02,漳州,13.98,31.89,自动,国IV(国V),2L,2023-04-10,2024-02,2024-02,2,279,L4,中型车,95,前置后驱,凯迪拉克
雷克萨斯RX 2020款 300 四驱典雅版 国VI,6.6,2019-09,漳州,33.98,51.23,自动,国VI,2L,2023-09-13,2023-09,2023-09,1,231,L4,中大型SUV,95,前置四驱,雷克萨斯
迈锐宝 2013款 2.4L 自动旗舰版,13.1,2012-10,漳州,2.98,25.28,自动,国IV(国V),2.4L,2023-10-11,2023-10,2023-10,3,186,L4,中型车,92,前置前驱,雪佛兰
领克01 2017款 2.0T 两驱型Pro版,7.0,2018-06,漳州,9.5,19.08,自动,国V,2L,2023-08-22,2024-06,2024-06,0,190,L4,紧凑型SUV,95,前置前驱,领克
朗逸 2011款 1.6L 自动品悠版,11.0,2011-12,漳州,2.8,13.55,自动,国IV+OBD,1.6L,2023-11-25,2023-12,2023-12,1,105,L4,紧凑型车,92,前置前驱,大众
汉兰达 2015款 2.0T 四驱豪华版 7座,13.7,2015-06,漳州,12.98,32.00,自动,国IV(国V),2L,2023-11-28,2024-06,2024-06,0,220,L4,中型SUV,95,前置四驱,丰田
冠道 2017款 240TURBO 两驱精英版,7.3,2019-05,漳州,15.98,23.88,自动,国V,1.5L,2023-11-08,2025-05,2024-05,1,193,L4,中型SUV,92,前置前驱,本田
蒙迪欧 2013款 1.5L GTDi180时尚型,11.4,2015-12,漳州,6.8,20.60,自动,国IV(国V),1.5L,2023-11-20,2023-12,2023-12,0,181,L4,中型车,92,前置前驱,福特
速腾 2012款 1.4TSI 自动豪华型,18.6,2013-03,漳州,3.98,18.21,自动,国IV+OBD,1.4L,2023-12-06,2024-03,2024-03,0,131,L4,紧凑型车,95,前置前驱,大众
帝豪 2020款 1.5L CVT向上版,5.2,2020-05,漳州,5.5,9.96,自动,国VI,1.5L,2023-11-24,2024-05,2024-05,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
宝马5系 2014款 525Li 豪华设计套装,12.0,2014-11,漳州,16.5,54.23,自动,国IV(国V),2L,2023-07-19,2023-11,2023-11,0,218,L4,中大型车,95,前置后驱,宝马
福克斯 2012款 三厢 1.6L 自动舒适型,7.4,2014-03,漳州,3.3,14.21,自动,国IV,1.6L,2023-11-22,2024-03,2024-03,0,125,L4,紧凑型车,92,前置前驱,福特
朗逸 2019款 280TSI DSG舒适版 国VI,2.9,2019-11,漳州,8.3,15.95,自动,国VI,1.4L,2023-11-25,2025-11,2023-11,0,150,L4,紧凑型车,95,前置前驱,大众
奥迪Q5 2013款 40 TFSI 技术型,11.0,2014-03,漳州,10.88,46.41,自动,国IV(国V),2L,2023-11-26,2024-3,2024-3,0,211,L4,中型SUV,95,前置四驱,奥迪
轩逸 2021款 1.6L XL CVT悦享版,5.4,2021-04,漳州,8.99,14.10,自动,国VI,1.6L,2023-12-05,2024-4,2024-4,0,135,L4,紧凑型车,92,前置前驱,日产
瑞纳 2010款 三厢 1.4L 自动舒适型GS,11.7,2013-04,漳州,2.58,9.43,自动,国IV(国V),1.4L,2023-12-08,2024-04,2024-04,0,107,L4,小型车,92,前置前驱,现代
轩逸 2020款 1.6L XL CVT悦享版,5.6,2019-10,漳州,8.6,14.10,自动,国VI,1.6L,2023-11-04,2025-10,2024-10,0,139,L4,紧凑型车,92,前置前驱,日产
ID.4 CROZZ 2022款 长续航Lite PRO版,2.2,2022-07,漳州,15.98,27.72,自动,纯电动,600km,2023-12-01,2024-07,2024-07,0,204,,紧凑型SUV,,后置后驱,大众
途观X 2022款 330TSI 两驱越享版,0.5,2023-01,漳州,18.98,26.47,自动,国VI,2L,2023-09-15,2025-01,2024-01,0,186,L4,中型SUV,95,前置前驱,大众
威兰达 2021款 2.0L CVT两驱豪华版,4.6,2021-06,漳州,14.8,21.58,自动,国VI,2L,2023-10-26,2025-06,2024-06,0,171,L4,紧凑型SUV,92,前置前驱,丰田
一汽-大众CC 2015款 3.0FSI V6,12.0,2015-03,漳州,10.98,37.21,自动,国IV+OBD,3L,2023-10-29,2024-03,2024-03,0,250,V6,中型车,95,前置前驱,大众
宝马5系 2011款 528Li 豪华型,16.0,2011-02,漳州,9.88,67.91,自动,欧IV,3L,2023-10-23,2024-02,2024-02,0,258,L6,中大型车,95,前置后驱,宝马
英菲尼迪Q50L 2016款 2.0T 悦享版,10.5,2016-05,漳州,9.68,33.63,自动,欧V,2L,2023-11-27,2024-05,2024-05,0,211,L4,中型车,95,前置后驱,英菲尼迪
哈弗H6 2017款 红标 运动版 1.5T 自动两驱豪华型,10.0,2016-10,漳州,3.98,13.00,自动,国IV(国V),1.5L,2023-11-23,2024-10,2024-10,0,150,L4,紧凑型SUV,92,前置前驱,哈弗
秦PLUS 2021款 DM-i 55KM 旗舰型,1.0,2022-11,漳州,9.18,13.87,自动,插电混动,46km,2023-08-19,2024-11,2023-11,0,110,L4,紧凑型车,,前置前驱,比亚迪
保时捷911 2012款 Carrera 3.4L,6.8,2012-06,漳州,45.8,140.57,自动,欧V,3.4L,2023-11-25,2024-06,2024-06,5,350,H6,跑车,95,后置后驱,保时捷
威驰FS 2019款 1.5L CVT锋驰版,5.3,2019-07,漳州,5.98,9.31,自动,国VI,1.5L,2023-08-27,2025-07,2024-07,0,110,L4,小型车,92,前置前驱,丰田
海豚 2021款 405km 时尚版,2.1,2022-05,漳州,8.98,12.79,自动,纯电动,405km,2023-12-05,2024-05,2024-05,0,95,,小型车,,前置前驱,比亚迪
雷克萨斯RX 2016款 300 四驱典雅版 国V,9.6,2018-06,漳州,27.28,50.37,自动,国V,2L,2023-11-13,2024-06,2024-06,1,238,L4,中大型SUV,95,前置四驱,雷克萨斯
雪铁龙C4L 2013款 1.6THP 自动劲智版,9.5,2013-05,漳州,2.38,18.44,自动,国IV(国V),1.6L,2023-12-08,2024-05,2024-05,2,163,L4,紧凑型车,92,前置前驱,雪铁龙
雷克萨斯RX 2020款 改款 450hL 四驱典雅版7座,5.6,2020-12,漳州,45.98,73.70,自动,国VI,3.5L,2023-11-04,2024-12,2023-12,0,262,V6,中大型SUV,95,前置四驱,雷克萨斯
思域 2019款 220TURBO CVT劲动版 国V,4.0,2021-07,漳州,9.38,15.19,自动,国V,1.5L,2023-10-31,2025-07,2024-07,0,177,L4,紧凑型车,92,前置前驱,本田
宝马5系 2014款 525Li 风尚设计套装,14.0,2014-03,漳州,15.8,54.23,自动,国IV(国V),2L,2023-12-01,2024-03,2024-03,0,218,L4,中大型车,95,前置后驱,宝马
YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.0,2017-01,漳州,4.98,9.31,自动,国V,1.5L,2023-07-09,2024-01,2024-01,0,107,L4,小型车,92,前置前驱,丰田
宝马X5(进口) 2019款 xDrive40i M运动套装,8.65,2019-05,漳州,49.8,82.48,自动,国VI,3L,2023-08-15,2025-05,2024-05,0,340,L6,中大型SUV,95,前置四驱,宝马
翼虎 2013款 1.6L GTDi 四驱精英型,9.0,2014-12,漳州,5.68,26.03,自动,国IV(国V),1.6L,2023-08-16,2023-12,2023-12,0,177,L4,紧凑型SUV,92,前置四驱,福特
雷克萨斯ES 2020款 300h 卓越版,4.0,2020-11,漳州,28.88,40.60,自动,国VI,2.5L,2023-12-08,2024-11,2023-11,0,178,L4,中大型车,92,前置前驱,雷克萨斯
宝马5系 2021款 530Li 领先型 M运动套装,4.0,2020-12,漳州,34.8,50.68,自动,国VI,2L,2023-12-05,2024-12,2023-12,0,252,L4,中大型车,95,前置后驱,宝马
雷克萨斯ES 2014款 250 精英版,10.5,2014-05,漳州,14.58,38.97,自动,欧IV,2.5L,2023-07-28,2024-05,2024-05,2,184,L4,中大型车,92,前置前驱,雷克萨斯
骐达TIIDA 2016款 1.6L CVT智行版,4.0,2017-03,漳州,6.38,13.34,自动,国V,1.6L,2023-12-02,2024-03,2024-03,0,126,L4,紧凑型车,92,前置前驱,日产
轩逸 2021款 1.6L XL CVT悦享版,7.2,2020-12,漳州,8.8,14.10,自动,国VI,1.6L,2023-12-04,2024-12,2023-12,0,135,L4,紧凑型车,92,前置前驱,日产
MINI 2010款 1.6T COOPER S 50 Camden,6.3,2010-08,漳州,5.98,41.14,自动,欧IV,1.6L,2023-11-13,2024-08,2024-08,3,175,L4,小型车,95,前置前驱,MINI
宝马X6 2017款 xDrive28i,13.0,2017-08,漳州,29.28,90.96,自动,国IV(国V),2L,2023-11-01,2024-08,2024-08,0,245,L4,中大型SUV,95,前置四驱,宝马
汉腾X5 2018款 1.5T CVT豪华版,8.2,2019-07,漳州,4.58,10.07,自动,国V,1.5L,2023-11-14,2025-07,2024-07,0,156,L4,紧凑型SUV,92,前置前驱,汉腾汽车
速腾 2014款 1.6L 自动舒适型,10.0,2014-01,漳州,4.58,16.37,自动,国IV(国V),1.6L,2023-08-06,2024-01,2024-01,0,105,L4,紧凑型车,92,前置前驱,大众
雷克萨斯ES 2020款 200 卓越版,6.3,2020-07,漳州,20.9,31.48,自动,国VI,2L,2023-11-04,2024-07,2024-07,2,173,L4,中大型车,92,前置前驱,雷克萨斯
雷凌 2017款 改款 185T CVT精英版 国V,7.0,2017-12,漳州,5.98,13.55,自动,国V,1.2L,2023-12-05,2023-12,2023-12,1,116,L4,紧凑型车,92,前置前驱,丰田
宝来 2019款 改款 1.5L 自动舒适型 国VI,7.3,2019-09,漳州,7.4,14.65,自动,国VI,1.5L,2023-12-02,2025-09,2024-09,0,113,L4,紧凑型车,92,前置前驱,大众
飞度 2014款 1.5L LX CVT舒适型,10.0,2015-07,漳州,4.68,8.88,自动,国IV(国V),1.5L,2023-11-08,2024-07,2024-07,1,131,L4,小型车,92,前置前驱,本田
